x,stackoverflow_formatted/20791703_0.java,17,27,hibernate-5.2.2/hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/entities/Name.java,13,23,11
x,stackoverflow_formatted/3865391_0.java,7,17,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/jdbc/Person.java,18,28,11
x,stackoverflow_formatted/10713332_0.java,9,19,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/collectionelement/Boy.java,51,61,11
x,stackoverflow_formatted/24835935_0.java,136,146,geotools-16/modules/library/coverage/src/main/java/org/geotools/image/io/GridCoverageReaderProgressAdapter.java,73,83,11
x,stackoverflow_formatted/9829474_0.java,4,14,cayenne-4.0.M4/cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ExpressionParser.java,244,254,11
x,stackoverflow_formatted/14740385_1.java,6,16,geotools-16/modules/extension/wms/src/main/java/org/geotools/data/wms/xml/MetadataURL.java,18,28,11
x,stackoverflow_formatted/14821842_1.java,4,14,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/collectionelement/Brand.java,7,17,11
x,stackoverflow_formatted/22160470_1.java,216,226,FitLibrary-20111026/src/fitlibrary/specify/Rectangle.java,4,14,11
x,stackoverflow_formatted/11083864_1.java,12,22,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/cache/Company.java,27,37,11
x,stackoverflow_formatted/22735160_0.java,11,21,jboss_wildfly-10.0.0.Final/testsuite/integration/basic/src/test/java/org/jboss/as/test/integration/ejb/stateful/passivation/Employee.java,10,20,11
x,stackoverflow_formatted/18013191_1.java,4,14,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/association/Customer.java,31,41,11
x,stackoverflow_formatted/3212907_0.java,28,38,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/filter/secondarytable/User.java,47,57,11
x,stackoverflow_formatted/14636363_1.java,64,74,hadoop-2.6.4-src/hadoop-tools/hadoop-openstack/src/main/java/org/apache/hadoop/fs/swift/auth/entities/User.java,12,22,11
x,stackoverflow_formatted/9432435_0.java,10,20,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/fetch/Person.java,51,61,11
x,stackoverflow_formatted/24848281_0.java,10,20,geotools-16/modules/plugin/arcsde/common/src/main/java/org/geotools/arcsde/session/ArcSDEConnectionConfig.java,42,52,11
x,stackoverflow_formatted/20577069_0.java,11,21,hadoop-2.6.4-src/hadoop-tools/hadoop-openstack/src/main/java/org/apache/hadoop/fs/swift/auth/Roles.java,8,18,11
x,stackoverflow_formatted/23272461_3.java,7,17,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/metamodel/Thing.java,12,22,11
x,stackoverflow_formatted/23605439_0.java,74,84,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/query/Identity.java,6,16,11
x,stackoverflow_formatted/11903456_0.java,14,24,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/fileimport/Human.java,12,22,11
x,stackoverflow_formatted/4387534_1.java,8,18,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/embedded/many2one/Person.java,26,36,11
x,stackoverflow_formatted/4329039_5.java,6,16,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/naturalid/Citizen.java,27,37,11
x,stackoverflow_formatted/8730169_0.java,4,14,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/naturalid/immutableentity/Building.java,28,38,11
x,stackoverflow_formatted/20189952_0.java,46,56,geotools-16/modules/plugin/jdbc/jdbc-teradata/src/main/java/org/geotools/data/teradata/TessellationInfo.java,50,60,11
x,stackoverflow_formatted/10000096_1.java,5,15,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/metadata/DeskWithRawType.java,28,38,11
