fragment, used, inprojects, sloc, usedsloc, percent
24647708_1.java,6,3,11,6,0.5454545454545454
4608146_0.java,8,3,13,8,0.6153846153846154
4453908_0.java,9,3,21,7,0.3333333333333333
2752455_0.java,9,3,23,8,0.34782608695652173
10135259_0.java,9,3,22,8,0.36363636363636365
23782959_0.java,9,3,23,8,0.34782608695652173
1201102_0.java,9,3,23,8,0.34782608695652173
10165127_0.java,11,3,57,8,0.14035087719298245
12936580_0.java,20,3,212,5,0.02358490566037736
24013939_0.java,4,4,12,9,0.75
21761537_0.java,4,4,29,7,0.2413793103448276
24231072_3.java,4,4,146,7,0.04794520547945205
23291118_1.java,4,4,35,10,0.2857142857142857
15209900_0.java,4,4,14,5,0.35714285714285715
23376059_0.java,4,4,98,5,0.05102040816326531
15521421_0.java,4,4,202,6,0.0297029702970297
18970642_3.java,4,4,185,6,0.032432432432432434
14821842_1.java,4,4,16,10,0.625
12486929_0.java,4,4,96,10,0.10416666666666667
18013191_3.java,4,4,53,10,0.18867924528301888
25366055_0.java,5,4,22,5,0.22727272727272727
11937204_3.java,5,4,31,6,0.1935483870967742
19298607_0.java,5,4,51,7,0.13725490196078433
11555597_0.java,6,4,39,7,0.1794871794871795
25676286_0.java,6,4,51,7,0.13725490196078433
12835370_0.java,8,4,12,9,0.75
11202699_0.java,8,4,12,9,0.75
12428601_0.java,8,4,12,9,0.75
25603104_0.java,8,4,16,7,0.4375
23305945_0.java,20,4,12,5,0.4166666666666667
18223701_0.java,5,5,62,6,0.0967741935483871
25321860_0.java,5,5,19,6,0.3157894736842105
15834107_0.java,5,5,21,6,0.2857142857142857
5309185_0.java,5,5,11,5,0.45454545454545453
12301173_0.java,5,5,100,5,0.05
12604600_0.java,5,5,115,5,0.043478260869565216
23344377_0.java,5,5,23,5,0.21739130434782608
12913121_0.java,5,5,62,5,0.08064516129032258
14634075_2.java,5,5,21,5,0.23809523809523808
17175043_1.java,5,5,15,5,0.3333333333333333
13293946_0.java,5,5,49,5,0.10204081632653061
15421552_0.java,5,5,71,5,0.07042253521126761
13587740_0.java,5,5,69,5,0.07246376811594203
14941808_0.java,5,5,209,5,0.023923444976076555
12943487_0.java,5,5,74,5,0.06756756756756757
12640454_0.java,5,5,58,5,0.08620689655172414
21620983_1.java,5,5,28,5,0.17857142857142858
10883946_0.java,5,5,211,5,0.023696682464454975
12728036_0.java,5,5,11,5,0.45454545454545453
21620983_0.java,5,5,15,5,0.3333333333333333
13298858_1.java,5,5,24,7,0.2916666666666667
5764008_1.java,5,5,164,7,0.042682926829268296
1204658_0.java,5,5,172,6,0.03488372093023256
2372954_0.java,5,5,48,6,0.125
9792030_0.java,5,5,42,6,0.14285714285714285
2067401_0.java,5,5,12,6,0.5
24102177_1.java,5,5,17,6,0.35294117647058826
20493800_1.java,5,5,67,6,0.08955223880597014
14983497_0.java,5,5,61,7,0.11475409836065574
13505913_0.java,5,5,157,6,0.03821656050955414
22987070_0.java,5,5,9,5,0.5555555555555556
7047728_0.java,5,5,44,13,0.29545454545454547
14849596_0.java,6,5,22,6,0.2727272727272727
23463899_0.java,6,5,20,6,0.3
25465723_0.java,6,5,54,6,0.1111111111111111
21749977_1.java,6,5,50,6,0.12
21103067_0.java,6,5,24,6,0.25
15408066_0.java,6,5,96,6,0.0625
25655970_0.java,6,5,35,6,0.17142857142857143
18614607_0.java,9,5,43,8,0.18604651162790697
8180925_0.java,6,6,60,10,0.16666666666666666
17573548_0.java,6,6,18,5,0.2777777777777778
7732479_1.java,6,6,42,5,0.11904761904761904
8472494_0.java,6,6,98,5,0.05102040816326531
6931385_0.java,6,6,31,6,0.1935483870967742
2611536_0.java,6,6,32,7,0.21875
20444710_3.java,6,6,28,10,0.35714285714285715
10211953_0.java,6,6,29,10,0.3448275862068966
7836146_0.java,6,6,37,10,0.2702702702702703
10402768_1.java,6,6,42,10,0.23809523809523808
21786837_0.java,6,6,50,10,0.2
14740385_2.java,6,6,31,10,0.3225806451612903
23254493_0.java,8,6,89,7,0.07865168539325842
19774879_0.java,8,6,94,5,0.05319148936170213
19952325_0.java,8,6,32,5,0.15625
21900950_0.java,8,6,78,5,0.0641025641025641
22010866_1.java,9,6,39,7,0.1794871794871795
20082520_0.java,9,6,75,5,0.06666666666666667
16270950_0.java,10,6,22,5,0.22727272727272727
23286787_0.java,11,6,79,10,0.12658227848101267
17342522_0.java,11,6,114,5,0.043859649122807015
25097708_0.java,13,6,239,6,0.02510460251046025
16831289_0.java,7,7,44,10,0.22727272727272727
24848281_0.java,7,7,26,10,0.38461538461538464
20522073_1.java,7,7,55,10,0.18181818181818182
3212907_0.java,7,7,52,10,0.19230769230769232
22501464_0.java,7,7,23,10,0.43478260869565216
24358038_0.java,7,7,53,10,0.18867924528301888
23540649_1.java,7,7,42,10,0.23809523809523808
25624267_0.java,7,7,41,6,0.14634146341463414
13466006_1.java,7,7,23,7,0.30434782608695654
11696992_0.java,7,7,116,5,0.04310344827586207
13125257_0.java,8,7,21,5,0.23809523809523808
9404593_0.java,13,7,17,5,0.29411764705882354
15248123_2.java,14,7,28,7,0.25
5441529_0.java,14,7,28,7,0.25
22959859_1.java,14,7,21,7,0.3333333333333333
22233192_1.java,14,7,18,7,0.3888888888888889
12279998_4.java,14,7,36,7,0.19444444444444445
22608959_0.java,14,7,27,7,0.25925925925925924
22622437_0.java,14,7,44,7,0.1590909090909091
24414041_0.java,14,7,29,7,0.2413793103448276
16337816_0.java,14,7,36,7,0.19444444444444445
23419554_0.java,14,7,52,7,0.1346153846153846
16206651_0.java,14,7,30,7,0.23333333333333334
21141147_1.java,14,7,29,7,0.2413793103448276
22600739_0.java,14,7,68,7,0.10294117647058823
16206651_1.java,14,7,26,7,0.2692307692307692
13836362_1.java,8,8,28,8,0.2857142857142857
10264657_0.java,8,8,9,7,0.7777777777777778
14930413_0.java,9,9,27,10,0.37037037037037035
20681509_0.java,9,9,23,10,0.43478260869565216
14073238_0.java,9,9,53,10,0.18867924528301888
3939285_0.java,9,9,29,10,0.3448275862068966
23568650_0.java,15,9,20,10,0.5
19957163_1.java,15,9,27,10,0.37037037037037035
25092487_0.java,11,11,17,7,0.4117647058823529
6966963_0.java,13,13,62,7,0.11290322580645161
24056686_0.java,13,13,20,10,0.5
