fragment, used, inprojects, sloc, usedsloc, percent
20183671_0.java,315441,1628,38,4,0.10526315789473684
19687214_0.java,630882,1628,19,5,0.2631578947368421
9287482_1.java,315441,1628,37,4,0.10810810810810811
4404115_1.java,315441,1628,33,4,0.12121212121212122
7782749_1.java,463365,1913,289,4,0.01384083044982699
15682273_1.java,105714,719,78,4,0.05128205128205128
19544725_1.java,340515,1653,41,4,0.0975609756097561
22282414_0.java,315441,1628,15,4,0.26666666666666666
8652637_0.java,315441,1628,41,4,0.0975609756097561
5467306_0.java,207900,717,57,4,0.07017543859649122
19566356_0.java,315441,1628,11,4,0.36363636363636365
3410864_2.java,12537,104,21,6,0.2857142857142857
18408354_0.java,315441,1628,17,4,0.23529411764705882
16484263_0.java,315441,1628,13,4,0.3076923076923077
14759042_0.java,315441,1628,55,5,0.09090909090909091
12099550_0.java,103950,717,46,4,0.08695652173913043
24330611_0.java,838782,1889,355,4,0.011267605633802818
21567109_0.java,63,1,60,7,0.11666666666666667
22236201_0.java,315441,1628,31,5,0.16129032258064516
5556559_1.java,12537,104,78,6,0.07692307692307693
12155733_0.java,630882,1628,39,4,0.10256410256410256
23754961_1.java,103950,717,16,4,0.25
7682895_0.java,315441,1628,18,4,0.2222222222222222
21780935_0.java,207900,717,93,5,0.053763440860215055
17103661_0.java,315441,1628,69,5,0.07246376811594203
4987068_0.java,734832,1889,29,4,0.13793103448275862
1040821_0.java,315441,1628,51,4,0.0784313725490196
25173273_0.java,630882,1628,17,4,0.23529411764705882
10017794_0.java,315945,1628,15,5,0.3333333333333333
18639656_1.java,103950,717,15,4,0.26666666666666666
12719389_0.java,315441,1628,122,5,0.040983606557377046
1086121_0.java,318150,1633,23,5,0.21739130434782608
11875528_0.java,327978,1653,67,5,0.07462686567164178
4931148_0.java,207900,717,32,9,0.28125
17644605_0.java,315441,1628,9,5,0.5555555555555556
5419522_0.java,103950,717,17,4,0.23529411764705882
15494702_0.java,315504,1628,34,4,0.11764705882352941
6118902_0.java,207900,717,73,4,0.0547945205479452
16142485_0.java,110754,738,210,4,0.01904761904761905
15726162_1.java,882,11,7,4,0.5714285714285714
