SD,SE,ND,NE
,,,11.11111111
,,,8.695652174
,,,4.395604396
,,,21.05263158
,,,38.46153846
,,,50
,,,54.34782609
,,,40
,,,22.72727273
,,,7.246376812
,,,12
,,,21.21212121
,,,6.730769231
,,,5.882352941
,,,13.33333333
,,,3.585657371
,,,18.18181818
,,,27.27272727
,,,2.739726027
,,,9.638554217
,,,1.843317972
,,,10.52631579
,,,8.888888889
,,,40
,,,31.25
,,,11.11111111
,,,17.07317073
,,,3.448275862
,,,12.28070175
,,,3.623188406
,,,30.76923077
,,,10.9375
,,,9.836065574
,,,3.921568627
,,,2.173913043
,,,8.860759494
,,,15.38461538
,,,57.14285714
,,,13.33333333
,,,18.18181818
,,,8.333333333
,,,20
,,,27.27272727
,,,5.194805195
,,,27.77777778
,,,27.27272727
,,,6.779661017
,,,12
,,,13.1147541
,,,5.405405405
,,,35.48387097
,,,57.14285714
,,,50
,,,4.938271605
,,,36.36363636
,,,36.36363636
,,,28.57142857
,,,5.882352941
,,,15.55555556
,,,44.44444444
,,,22.22222222
,,,4.395604396
,,,5.970149254
,,,4.081632653
,,,36.36363636
,,,29.41176471
,,,29.03225806
,,,10.76923077
,,,6.451612903
,,,15
,,,10
,,,23.52941176
,,,13.63636364
,,,7.142857143
,,,30.76923077
,,,18.91891892
,,,18.51851852
,,,45.45454545
,,,18.18181818
,,,13.79310345
,,,9.677419355
,,,11.11111111
,,,2.994011976
,,,11.42857143
,,,10.16949153
,,,23.52941176
,,,5.714285714
,,,38.88888889
,,,24
,,,12.90322581
,,,21.42857143
,,,17.94871795
,,,28.57142857
,,,40
,,,6.666666667
,,,26.66666667
,,,17.24137931
,,,6.153846154
,,,15
,,,25
,,,9.230769231
,,,13.1147541
,,,7.8125
,,,31.81818182
,,,4.958677686
,,,11.76470588
,,,14.28571429
,,,2.577319588
,,,9.722222222
,,,41.17647059
,,,57.14285714
,,,5.882352941
,,,8.695652174
,,,55.55555556
,,,13.95348837
,,,20.83333333
,,,17.24137931
,,,7.407407407
,,,23.80952381
,,,36.36363636
,,,11.76470588
,,,5
,,,5.263157895
,,,31.25
,,,9.259259259
,,,50
,,,33.33333333
,,,10.52631579
,,,21.73913043
,,,16.66666667
,,,8
,,,9.375
,,,6.818181818
,,,6.578947368
,,,45.45454545
,,,6.349206349
,,,15.38461538
,,,14.70588235
,,,16.66666667
,,,5.952380952
,,,8.695652174
,,,5.940594059
,,,12.12121212
,,,8.888888889
,,,38.46153846
,,,50
,,,16.66666667
,,,24
,,,3.401360544
,,,8.139534884
,,,10.25641026
,,,8.219178082
,,,25
,,,5.128205128
,,,7.594936709
,,,57.14285714
,,,13.95348837
,,,28.57142857
,,,9.302325581
,,,19.44444444
,,,8.888888889
,,,6.060606061
,,,25
,,,6.024096386
,,,40
,,,56.25
,,,46.66666667
,,,57.14285714
,,,2.688172043
,,,27.27272727
,,,13.51351351
,,,30.76923077
,,,4.464285714
,,,14.28571429
,,,17.64705882
,,,8.860759494
,,,27.77777778
,,,40
,,,12
,,,14.28571429
,,,11.68831169
,,,9.756097561
,,,4.424778761
,,,1.587301587
,,,33.33333333
,,,40
,,,13.33333333
,,,16.21621622
,,,20.83333333
,,,11.11111111
,,,10.25641026
,,,9.523809524
,,,5.769230769
,,,66.66666667
,,,5.882352941
,,,15.38461538
,,,14.28571429
,,,18.18181818
,,,6.976744186
,,,46.15384615
,,,25
,,,33.33333333
,,,16
,,,14.81481481
,,,29.41176471
,,,33.33333333
,,,12.90322581
,,,16.66666667
,,,12.19512195
,,,61.53846154
,,,10.63829787
,,,13.79310345
,,,21.42857143
,,,22.22222222
,,,30.76923077
,,,41.17647059
,,,22.22222222
,,,8.823529412
,,,19.04761905
,,,57.14285714
,,,50
,,,8
,,,13.88888889
,,,28.57142857
,,,5.405405405
,,,16
,,,4.395604396
,,,17.94871795
,,,63.63636364
,,,31.57894737
,,,20.83333333
,,,30.76923077
,,,55.55555556
,,,6.666666667
,,,11.66666667
,,,12.76595745
,,,5.555555556
,,,36.36363636
,,,11.76470588
,,,17.39130435
,,,5.714285714
,,,42.85714286
,,,27.27272727
,,,11.76470588
,,,13.33333333
,,,16.21621622
,,,25
,,,7.8125
,,,6.172839506
,,,10.63829787
,,,11.11111111
,,,50
,,,6.451612903
,,,46.15384615
,,,23.52941176
,,,1.785714286
,,,33.33333333
,,,12.5
,,,17.85714286
,,,19.23076923
,,,15.78947368
,,,18.91891892
,,,36.36363636
,,,5.063291139
,,,6.25
,,,4.761904762
,,,21.05263158
,,,50
,,,8.163265306
,,,12.19512195
,,,18.51851852
,,,41.86046512
,,,3.278688525
,,,17.85714286
,,,20.68965517
,,,41.17647059
,,,4
,,,16.12903226
,,,15.38461538
,,,13.04347826
,,,15.625
,,,2.985074627
,,,22.72727273
,,,50
,,,40
,,,23.07692308
,,,57.14285714
,,,55.55555556
,,,26.66666667
,,,20.83333333
,,,31.57894737
,,,21.42857143
,,,20.83333333
,,,57.14285714
,,,50
,,,23.52941176
,,,11.11111111
,,,22.22222222
,,,8.333333333
,,,22.22222222
,,,57.14285714
,,,44.44444444
,,,19.04761905
,,,35.71428571
,,,17.85714286
,,,21.05263158
,,,19.04761905
,,,8.928571429
,,,40
,,,9.090909091
,,,4.395604396
,,,18.18181818
,,,7.692307692
,,,33.33333333
,,,9.333333333
,,,6.779661017
,,,4.819277108
,,,8.695652174
,,,7.042253521
,,,26.66666667
,,,16.66666667
,,,44.44444444
,,,16.66666667
,,,26.08695652
,,,25
,,,20.93023256
,,,17.39130435
,,,15.38461538
,,,57.14285714
,,,10.41666667
,,,3.418803419
,,,6.25
,,,66.66666667
,,,9.302325581
,,,12.90322581
,,,3.448275862
,,,7
,,,16.12903226
,,,5.376344086
,,,46.15384615
,,,22.22222222
,,,4.310344828
,,,4.938271605
,,,8.163265306
,,,20
,,,19.04761905
,,,17.39130435
,,,2.666666667
,,,10.9375
,,,22.22222222
,,,38.88888889
,,,5.714285714
,,,57.14285714
,,,3.883495146
,,,10
,,,4.255319149
,,,7.692307692
,,,36.58536585
,,,36.36363636
,,,21.05263158
,,,7.246376812
,,,5.813953488
,,,8.653846154
,,,22.22222222
,,,17.24137931
,,,8.928571429
,,,5.952380952
,,,12.90322581
,,,13.92405063
,,,25
,,,18.18181818
,,,7.01754386
,,,12.90322581
,,,4.938271605
,,,8.080808081
,,,10.63829787
,,,5.769230769
,,,7.216494845
,,,11.42857143
,,,13.51351351
,,,7.142857143
,,,23.52941176
,,,46.15384615
,,,50
,,,7.407407407
,,,7.058823529
,,,13.51351351
,,,27.77777778
,,,6.896551724
,,,21.05263158
,,,7.246376812
,,,6.060606061
,,,5.333333333
,,,18.18181818
,,,6.593406593
,,,50
,,,9.756097561
,,,21.62162162
,,,43.39622642
,,,9.523809524
,,,4.504504505
,,,16.66666667
,,,25
,,,33.33333333
,,,27.77777778
,,,5.102040816
,,,11.42857143
,,,11.76470588
,,,10.25641026
,,,8
,,,11.11111111
,,,4.705882353
,,,6.25
,,,11.66666667
,,,25
,,,13.55932203
,,,8.974358974
,,,20
,,,14.70588235
,,,12.5
,,,5.970149254
,,,19.44444444
,,,4.494382022
,,,14.28571429
,,,7.142857143
,,,5.405405405
,,,20
,,,11.86440678
,,,15
,,,17.77777778
,,,8.888888889
,,,9.523809524
,,,4
,,,30.76923077
,,,7.01754386
,,,15.2173913
,,,16
,,,11.42857143
,,,9.803921569
,,,9.677419355
,,,18.51851852
,,,20
,,,16.21621622
,,,10.20408163
,,,80
,,,3.669724771
,,,37.5
,,,16.66666667
,,,18.18181818
,,,23.52941176
,,,6.741573034
,,,12
,,,4.301075269
,,,6.796116505
,,,8.474576271
,,,14.28571429
,,,15.2173913
,,,12.12121212
,,,24.13793103
,,,16.21621622
,,,13.79310345
,,,3.125
,,,36.53846154
,,,44.44444444
,,,22.22222222
,,,11.66666667
,,,11.42857143
,,,22.80701754
,,,17.24137931
,,,6.060606061
,,,18.51851852
,,,7.142857143
,,,14.58333333
,,,25
,,,15.38461538
,,,21.05263158
,,,28.84615385
,,,4.04040404
,,,2.739726027
,,,70
,,,7.01754386
,,,3.47826087
,,,6.666666667
,,,13.15789474
,,,5.194805195
,,,5.194805195
,,,1.182033097
,,,13.88888889
,,,26.31578947
,,,23.52941176
,,,44.44444444
,,,38.88888889
,,,62.5
,,,11.76470588
,,,14.28571429
,,,16.66666667
,,,15.38461538
,,,14.51612903
,,,46.66666667
,,,3.535353535
,,,57.14285714
,,,20.83333333
,,,16.66666667
,,,6.306306306
,,,35
,,,9.722222222
,,,19.23076923
,,,26.31578947
,,,7.954545455
,,,20.58823529
,,,29.62962963
,,,45.45454545
,,,30.76923077
,,,12.5
,,,10.71428571
,,,33.33333333
,,,53.33333333
,,,4.761904762
,,,31.25
,,,29.62962963
,,,4.347826087
,,,6.451612903
,,,33.33333333
,,,50
,,,5.555555556
,,,13.04347826
,,,18.18181818
,,,69.23076923
,,,20
,,,5.494505495
,,,2.702702703
,,,6.666666667
,,,23.07692308
,,,25
,,,23.52941176
,,,5.511811024
,,,33.33333333
,,,11.47540984
,,,13.88888889
,,,1.769911504
,,,7.01754386
,,,6.024096386
,,,8
,,,19.04761905
,,,13.33333333
,,,12.5
,,,10.71428571
,,,28.57142857
,,,7.368421053
,,,9.090909091
,,,57.14285714
,,,9.375
,,,9.230769231
,,,25
,,,7.407407407
,,,63.63636364
,,,7.142857143
,,,35.29411765
,,,35.71428571
,,,36.36363636
,,,0.867678959
,,,37.5
,,,70.58823529
,,,9.589041096
,,,16
,,,63.63636364
,,,40
,,,35.71428571
,,,8.974358974
,,,22.22222222
,,,23.52941176
,,,16.21621622
,,,3.937007874
,,,6.060606061
,,,4.651162791
,,,12.76595745
,,,56.25
,,,45.45454545
,,,35.71428571
,,,36.36363636
,,,9.433962264
,,,9.523809524
,,,44.44444444
,,,13.33333333
,,,9.523809524
,,,16.49484536
,,,4.918032787
,,,18.91891892
,,,10
,,,15.15151515
,,,58.33333333
,,,6.896551724
,,,41.66666667
,,,5.405405405
,,,15.38461538
,,,15.38461538
,,,11.36363636
,,,6.557377049
,,,5.555555556
,,,12.90322581
,,,11.62790698
,,,15.2173913
,,,62.5
,,,11.11111111
,,,26.66666667
,,,7.272727273
,,,71.42857143
,,,8.602150538
,,,2.094240838
,,,6.451612903
,,,2.747252747
,,,14.0625
,,,6.024096386
,,,23.52941176
,,,9.230769231
,,,9.756097561
,,,60
,,,8.695652174
,,,10.25641026
,,,12.90322581
,,,6.18556701
,,,57.14285714
,,,5.319148936
,,,14.28571429
,,,22
,,,8.602150538
,,,10.81081081
,,,22.22222222
,,,9.615384615
,,,14.28571429
,,,44.44444444
,,,17.85714286
,,,28.57142857
,,,9.523809524
,,,9.836065574
,,,4.854368932
,,,9.756097561
,,,9.210526316
,,,27.77777778
,,,6.666666667
,,,57.14285714
,,,2.083333333
,,,44.44444444
,,,7.547169811
,,,17.85714286
,,,26.31578947
,,,20
,,,35.71428571
,,,13.51351351
,,,3.623188406
,,,30.76923077
,,,33.33333333
,,,1.544401544
,,,1.403508772
,,,8.510638298
,,,26.31578947
,,,26.31578947
,,,29.41176471
,,,57.14285714
,,,5.714285714
,,,7.368421053
,,,40
,,,20
,,,27.27272727
,,,6.666666667
,,,25
,,,4.132231405
,,,36
,,,37.03703704
,,,55.55555556
,,,11.62790698
,,,13.63636364
,,,11.62790698
,,,17.39130435
,,,23.52941176
,,,28.57142857
,,,30.76923077
,,,16.66666667
,,,17.94871795
,,,22.22222222
,,,44.44444444
,,,16.66666667
,,,17.85714286
,,,10.25641026
,,,13.20754717
,,,6.451612903
,,,15.38461538
,,,5.102040816
,,,70
,,,25
,,,1.581027668
,,,11.32075472
,,,15.625
,,,12.5
,,,11.11111111
,,,10.63829787
,,,36.36363636
,,,5.376344086
,,,8.219178082
,,,14.28571429
,,,25
,,,13.51351351
,,,2.48447205
,,,33.33333333
,,,55.55555556
,,,50
,,,14.28571429
,,,13.33333333
,,,6.349206349
,,,1.937984496
,,,2.43902439
,,,64.28571429
,,,16.66666667
,,,5.102040816
,,,64.28571429
,,,17.07317073
,,,16.66666667
,,,72.72727273
,,,38.46153846
,,,7.777777778
,,,19.23076923
,,,26.66666667
,,,55.55555556
,,,14
,,,5.797101449
,,,69.23076923
,,,57.14285714
,,,28.57142857
,,,19.04761905
,,,4.651162791
,,,5.263157895
,,,3.571428571
,,,16.66666667
,,,33.33333333
,,,3.424657534
,,,17.39130435
,,,5.882352941
,,,5.882352941
,,,11.42857143
,,,6.896551724
,,,17.77777778
,,,30.76923077
,,,15.38461538
,,,10.52631579
,,,12.12121212
,,,10.25641026
,,,8.333333333
,,,25
,,,9.090909091
,,,17.64705882
,,,15
,,,66.66666667
,,,4.597701149
,,,13.33333333
,,,19.23076923
,,,3.418803419
,,,18.75
,,,15.15151515
,,,3.773584906
,,,5.154639175
,,,16.66666667
,,,7.246376812
,,,38.88888889
,,,10.29411765
,,,5.434782609
,,,6.849315068
,,,2.816901408
,,,11.9047619
,,,17.85714286
,,,6.363636364
,,,36.36363636
,,,30.43478261
,,,22.22222222
,,,16.66666667
,,,14.28571429
,,,5.333333333
,,,12.76595745
,,,10.60606061
,,,7.352941176
,,,20
,,,44.44444444
,,,33.33333333
,,,34.7826087
,,,13.33333333
,,,8.536585366
,,,9.302325581
,,,36.36363636
,,,15.38461538
,,,21.95121951
,,,11.11111111
,,,12.5
,,,2.547770701
,,,4.938271605
,,,21.42857143
,,,14.58333333
,,,11.9047619
,,,10
,,,6.451612903
,,,3.053435115
,,,8.163265306
,,,1.257861635
,,,31.25
,,,17.77777778
,,,10.81081081
,,,10.60606061
,,,11.42857143
,,,3.50877193
,,,20.68965517
,,,39.13043478
,,,10.25641026
,,,10
,,,36.36363636
,,,23.80952381
,,,17.77777778
,,,13.79310345
,,,47.36842105
,,,20.83333333
,,,7.407407407
,,,57.14285714
,,,4.545454545
,,,5.970149254
,,,7.142857143
,,,7.792207792
,,,45.45454545
,,,16.66666667
,,,10.52631579
,,,12.12121212
,,,8
,,,12.12121212
,,,57.14285714
,,,36.36363636
,,,14.28571429
,,,8.510638298
,,,12.06896552
,,,12.19512195
,,,3.472222222
,,,6.666666667
,,,15.90909091
,,,31.25
,,,12.90322581
,,,54.54545455
,,,13.79310345
,,,17.39130435
,,,15.55555556
,,,35.71428571
,,,50
,,,66.66666667
,,,17.94871795
,,,18.51851852
,,,18.51851852
,,,18.75
,,,6.060606061
,,,46.15384615
,,,14.70588235
,,,5.882352941
,,,21.42857143
,,,3.636363636
,,,12.32876712
,,,57.14285714
,,,4.032258065
,,,28.57142857
,,,10.52631579
,,,57.14285714
,,,7
,,,5.714285714
,,,6.349206349
,,,5.797101449
,,,17.5
,,,28.57142857
,,,19.04761905
,,,33.33333333
,,,59.09090909
,,,50
,,,22.22222222
,,,53.84615385
,,,15.38461538
,,,5.063291139
,,,7.5
,,,11.42857143
,,,75
,,,14.81481481
,,,16
,,,20
,,,10.86956522
,,,13.79310345
,,,29.41176471
,,,33.33333333
,,,50
,,,12.12121212
,,,20
,,,9.523809524
,,,30.76923077
,,,30
,,,9.090909091
,,,18.18181818
,,,36.36363636
,,,20
,,,19.04761905
,,,4.444444444
,,,1.408450704
,,,14
,,,29.41176471
,,,15.38461538
,,,4.081632653
,,,50
,,,25.92592593
,,,62.5
,,,25
,,,5.405405405
,,,3.773584906
,,,8.333333333
,,,23.52941176
,,,1.152737752
,,,5.633802817
,,,5.555555556
,,,57.14285714
,,,36.36363636
,,,19.04761905
,,,21.05263158
,,,6.930693069
,,,13.04347826
,,,14.28571429
,,,42.10526316
,,,15.625
,,,62.5
,,,42.85714286
,,,6.451612903
,,,24.32432432
,,,25
,,,12.5
,,,24.32432432
,,,31.57894737
,,,3.389830508
,,,21.42857143
,,,20.58823529
,,,13.1147541
,,,17.39130435
,,,18.18181818
,,,10.81081081
,,,25
,,,24
,,,72.72727273
,,,21.73913043
,,,22.22222222
,,,18.42105263
,,,8.163265306
,,,66.66666667
,,,10.16949153
,,,20
,,,17.5
,,,5.982905983
,,,5.555555556
,,,10.11235955
,,,2.985074627
,,,29.41176471
,,,3.846153846
,,,4.964539007
,,,83.33333333
,,,8.333333333
,,,8.196721311
,,,66.66666667
,,,2.07253886
,,,5.633802817
,,,41.66666667
,,,10.25641026
,,,72.72727273
,,,15.38461538
,,,9.836065574
,,,2.336448598
,,,55.55555556
,,,4.597701149
,,,7.272727273
,,,18.18181818
,,,12.5
,,,20
,,,10.86956522
,,,13.88888889
,,,14.81481481
,,,16.12903226
,,,23.07692308
,,,16.66666667
,,,26.31578947
,,,40
,,,30.76923077
,,,16.27906977
,,,15.53398058
,,,8
,,,8.620689655
,,,56.25
,,,28.57142857
,,,22.22222222
,,,11.76470588
,,,66.66666667
,,,7.843137255
,,,16.66666667
,,,19.04761905
,,,4.385964912
,,,15.38461538
,,,50
,,,35.71428571
,,,16
,,,10.41666667
,,,16.66666667
,,,15.78947368
,,,52.63157895
,,,38.46153846
,,,14.28571429
,,,17.94871795
,,,11.9047619
,,,12.6984127
,,,17.39130435
,,,7.272727273
,,,17.39130435
,,,2.564102564
,,,8.333333333
,,,17.85714286
,,,16.66666667
,,,31.81818182
,,,4.04040404
,,,8.045977011
,,,62.5
,,,60
,,,25
,,,12.12121212
,,,6.779661017
,,,23.52941176
,,,10.52631579
,,,4.819277108
,,,10
,,,5.479452055
,,,5.797101449
,,,31.25
,,,6.818181818
,,,7.462686567
,,,14.58333333
,,,25
,,,4.705882353
,,,28
,,,11.76470588
,,,12.76595745
,,,26.66666667
,,,8.695652174
,,,20.83333333
,,,5.813953488
,,,25
,,,7.272727273
,,,38.88888889
,,,13.55932203
,,,37.5
,,,8.860759494
,,,18.18181818
,,,15.625
,,,4.210526316
,,,50
,,,8.196721311
,,,5.102040816
,,,30.76923077
,,,4.347826087
,,,6.666666667
,,,15.15151515
,,,13.51351351
,,,5.504587156
,,,30
,,,10.63829787
,,,41.66666667
,,,20
,,,14.28571429
,,,4.87804878
,,,25
,,,22.72727273
,,,27.77777778
,,,29.41176471
,,,16.66666667
,,,11.11111111
,,,23.52941176
,,,10.34482759
,,,16.66666667
,,,28.57142857
,,,61.53846154
,,,10.90909091
,,,2.222222222
,,,2.234636872
,,,9.803921569
,,,47.05882353
,,,31.81818182
,,,18.18181818
,,,20
,,,11.39240506
,,,16.66666667
,,,9.523809524
,,,7.407407407
,,,19.35483871
,,,23.52941176
,,,20
,,,5.797101449
,,,35.71428571
,,,35.71428571
,,,9.836065574
,,,26.66666667
,,,7.594936709
,,,3.47826087
,,,66.66666667
,,,33.33333333
,,,14.70588235
,,,62.5
,,,8.163265306
,,,6.593406593
,,,3.816793893
,,,38.46153846
,,,15.55555556
,,,18.18181818
,,,1.97044335
,,,5.6
,,,40
,,,10.71428571
,,,35.71428571
,,,28
,,,10.63829787
,,,5.063291139
,,,8.474576271
,,,36.36363636
,,,22.22222222
,,,10.25641026
,,,4.545454545
,,,66.66666667
,,,4.938271605
,,,15.625
,,,1.333333333
,,,20.83333333
,,,6.194690265
,,,41.66666667
,,,33.33333333
,,,28.125
,,,16
,,,3.731343284
,,,33.33333333
,,,21.05263158
,,,25
,,,26.66666667
,,,33.33333333
,,,46.15384615
,,,31.25
,,,12.28070175
,,,3.787878788
,,,44.44444444
,,,9.756097561
,,,38.46153846
,,,2.030456853
,,,19.04761905
,,,28.57142857
,,,62.5
,,,66.66666667
,,,50
,,,9.090909091
,,,4
,,,23.80952381
,,,57.14285714
,,,11.36363636
,,,3.539823009
,,,30.76923077
,,,8.333333333
,,,12.19512195
,,,76.92307692
,,,13.33333333
,,,42.85714286
,,,1.846965699
,,,10.41666667
,,,19.44444444
,,,19.35483871
,,,9.210526316
,,,26.08695652
,,,12.90322581
,,,16.66666667
,,,17.39130435
,,,5.102040816
,,,25.92592593
,,,5.333333333
,,,22.22222222
,,,55.55555556
,,,16.66666667
,,,4.166666667
,,,54.83870968
,,,15.38461538
,,,50
,,,7.272727273
,,,19.35483871
,,,5.405405405
,,,7.142857143
,,,34.48275862
,,,13.7254902
,,,21.05263158
,,,20
,,,38.46153846
,,,70
,,,3.149606299
,,,7.058823529
,,,14.70588235
,,,33.33333333
,,,23.33333333
,,,0.921658986
,,,15
,,,5.797101449
,,,33.33333333
,,,18.18181818
,,,33.33333333
,,,57.14285714
,,,12.90322581
,,,14.58333333
,,,17.14285714
,,,7.692307692
,,,30
,,,28.57142857
,,,66.66666667
,,,9.090909091
,,,22.22222222
,,,29.62962963
,,,66.66666667
,,,21.05263158
,,,12.19512195
,,,38.46153846
,,,28.57142857
,,,26.92307692
,,,23.52941176
,,,3.355704698
,,,21.05263158
,,,11.11111111
,,,36.36363636
,,,8.333333333
,,,26.31578947
,,,11.76470588
,,,13.04347826
,,,6.451612903
,,,18.18181818
,,,23.52941176
,,,31.57894737
,,,25
,,,23.07692308
,,,25
,,,8.510638298
,,,28
,,,4.819277108
,,,6.896551724
,,,31.57894737
,,,23.52941176
,,,27.77777778
,,,22.22222222
,,,38.46153846
,,,31.57894737
,,,36.36363636
,,,33.33333333
,,,33.33333333
,,,25
,,,10.81081081
,,,25
,,,20
,,,17.0212766
,,,63.63636364
,,,19.04761905
,,,62.5
,,,8.43373494
,,,28.57142857
,,,12.90322581
,,,45.45454545
,,,2.631578947
,,,8
,,,3.2
,,,3.053435115
,,,25
,,,29.16666667
,,,13.33333333
,,,7.01754386
,,,36.36363636
,,,21.05263158
,,,19.04761905
,,,22.22222222
,,,10.25641026
,,,9.375
,,,7.692307692
,,,9.459459459
,,,11.32075472
,,,6.666666667
,,,7.142857143
,,,40
,,,15.90909091
,,,19.04761905
,,,16
,,,5.128205128
,,,57.14285714
,,,26.66666667
,,,20
,,,6.666666667
,,,14.89361702
,,,10
,,,15.78947368
,,,17.39130435
,,,4.022988506
,,,23.80952381
,,,70
,,,44.44444444
,,,12.90322581
,,,10.71428571
,,,7.01754386
,,,72.72727273
,,,57.14285714
,,,23.52941176
,,,2.139037433
,,,9.85915493
,,,27.27272727
,,,62.5
,,,34.7826087
,,,15.90909091
,,,5.797101449
,,,5.882352941
,,,42.85714286
,,,14.28571429
,,,26.08695652
,,,45.45454545
,,,30.76923077
,,,12.12121212
,,,10.81081081
,,,20
,,,17.07317073
,,,11.76470588
,,,26.66666667
,,,30
,,,33.33333333
,,,5.405405405
,,,28.57142857
,,,50
,,,25
,,,38.46153846
,,,36.36363636
,,,13.79310345
,,,3.773584906
,,,23.52941176
,,,7.843137255
,,,10.25641026
,,,13.63636364
,,,9.523809524
,,,29.41176471
,,,30.76923077
,,,10.52631579
,,,20
,,,8.196721311
,,,13.79310345
,,,6.930693069
,,,21.73913043
,,,19.44444444
,,,23.33333333
,,,60
,,,17.24137931
,,,28.57142857
,,,3.361344538
,,,9.090909091
,,,23.52941176
,,,22.72727273
,,,9.756097561
,,,41.66666667
,,,31.25
,,,11.9047619
,,,3.25203252
,,,16.66666667
,,,40
,,,7.5
,,,15.625
,,,38.46153846
,,,8.333333333
,,,9.803921569
,,,21.05263158
,,,25
,,,12.28070175
,,,22.72727273
,,,22.22222222
,,,19.44444444
,,,14.28571429
,,,6.557377049
,,,2.752293578
,,,26.66666667
,,,23.40425532
,,,50
,,,31.57894737
,,,10.81081081
,,,26.47058824
,,,13.95348837
,,,8.571428571
,,,24
,,,3.47826087
,,,5.882352941
,,,14.28571429
,,,13.63636364
,,,19.35483871
,,,40
,,,6.593406593
,,,14.28571429
,,,66.66666667
,,,8.888888889
,,,66.66666667
,,,57.14285714
,,,57.14285714
,,,3.418803419
,,,9.836065574
,,,19.44444444
,,,3.921568627
,,,9.259259259
,,,18.42105263
,,,41.66666667
,,,21.42857143
,,,17.64705882
,,,16.66666667
,,,5.050505051
,,,2.094240838
,,,35.71428571
,,,12.30769231
,,,21.42857143
,,,7.843137255
,,,2.415458937
,,,7.843137255
,,,16.66666667
,,,4.310344828
,,,7.547169811
,,,19.04761905
,,,35.71428571
,,,12.5
,,,22.22222222
,,,7.407407407
,,,20
,,,50
,,,12.5
,,,9.756097561
,,,33.33333333
,,,4.166666667
,,,5.185185185
,,,33.33333333
,,,19.35483871
,,,26.08695652
,,,55.55555556
,,,62.5
,,,75
,,,6.060606061
,,,38.0952381
,,,26.08695652
,,,27.77777778
,,,14.58333333
,,,36.36363636
,,,33.33333333
,,,7.142857143
,,,13.04347826
,,,56.25
,,,36.36363636
,,,28.125
,,,31.25
,,,66.66666667
,,,20.83333333
,,,40
,,,14.63414634
,,,13.15789474
,,,9.433962264
,,,24
,,,8.695652174
,,,1.951219512
,,,29.41176471
,,,10.52631579
,,,22.72727273
,,,10.20408163
,,,6.578947368
,,,11.62790698
,,,50
,,,37.5
,,,8
,,,36.36363636
,,,36.36363636
,,,16.66666667
,,,10.25641026
,,,22.72727273
,,,27.77777778
,,,10.60606061
,,,57.14285714
,,,44.44444444
,,,19.04761905
,,,7.407407407
,,,50
,,,22.22222222
,,,7.272727273
,,,57.14285714
,,,36.36363636
,,,83.33333333
,,,62.5
,,,3.669724771
,,,62.5
,,,23.52941176
,,,12.5
,,,9.473684211
,,,9.090909091
,,,25
,,,31.25
,,,21.73913043
,,,30.76923077
,,,8.695652174
,,,12.30769231
,,,8.695652174
,,,3.603603604
,,,40
,,,5.970149254
,,,20
,,,5.319148936
,,,12.90322581
,,,7.01754386
,,,13.7254902
,,,6.52173913
,,,36.36363636
,,,12.5
,,,24.13793103
,,,16.27906977
,,,33.33333333
,,,9.756097561
,,,12
,,,12.06896552
,,,23.52941176
,,,3.349282297
,,,22.72727273
,,,15.38461538
,,,6.493506494
,,,10.16949153
,,,1.526717557
,,,14.28571429
,,,6.153846154
,,,16.66666667
,,,16.66666667
,,,53.84615385
,,,55.55555556
,,,21.73913043
,,,3.80952381
,,,23.33333333
,,,55.55555556
,,,6.779661017
,,,15.38461538
,,,12.82051282
,,,35.71428571
,,,5.952380952
,,,41.17647059
,,,4.545454545
,,,13.04347826
,,,22.58064516
,,,3.738317757
,,,12.5
,,,5.555555556
,,,37.5
,,,14.28571429
,,,9.375
,,,5.555555556
,,,22.22222222
,,,26.08695652
,,,33.33333333
,,,40
,,,23.33333333
,,,8.974358974
,,,5.504587156
,,,23.52941176
,,,5.882352941
,,,10.41666667
,,,18.60465116
,,,26.08695652
,,,6.451612903
,,,38.23529412
,,,44.44444444
,,,5.050505051
,,,8.536585366
,,,10.52631579
,,,7.01754386
,,,22.22222222
,,,24
,,,10
,,,31.57894737
,,,5.555555556
,,,10.52631579
,,,25
,,,2.666666667
,,,33.33333333
,,,23.52941176
,,,3.731343284
,,,12.90322581
,,,11.11111111
,,,15.625
,,,21.875
,,,2.427184466
,,,22.22222222
,,,29.41176471
,,,66.66666667
,,,14.28571429
,,,20
,,,6.741573034
,,,7.272727273
,,,23.52941176
,,,36.36363636
,,,8.163265306
,,,11.76470588
,,,4.761904762
,,,50
,,,21.62162162
,,,4.255319149
,,,30.76923077
,,,30.76923077
,,,28.57142857
,,,40
,,,28.57142857
,,,10.76923077
,,,3.048780488
,,,6.666666667
,,,7.058823529
,,,21.21212121
,,,2.07253886
,,,62.5
,,,22.72727273
,,,3.378378378
,,,18.18181818
,,,30.76923077
,,,50
,,,14.28571429
,,,4.938271605
,,,3.773584906
,,,13.46153846
,,,4.716981132
,,,15.55555556
,,,10.16949153
,,,6.060606061
,,,9.756097561
,,,26.66666667
,,,16.27906977
,,,19.04761905
,,,57.14285714
,,,26.66666667
,,,22.22222222
,,,12.5
,,,2.247191011
,,,20.83333333
,,,13.79310345
,,,18.18181818
,,,2.97029703
,,,18.42105263
,,,2.395209581
,,,12.19512195
,,,62.5
,,,4.587155963
,,,8.43373494
,,,3.012048193
,,,22.22222222
,,,6.896551724
