fragment, used, inprojects, sloc, usedsloc, percent
24981516_0.java,43,33,52,4,0.07692307692307693
6355910_0.java,4598,2012,159,6,0.03773584905660377
13403353_0.java,116,111,24,5,0.20833333333333334
1243830_0.java,5,4,10,5,0.5
16364457_0.java,4,3,37,4,0.10810810810810811
19611422_1.java,9,9,12,5,0.4166666666666667
17784005_0.java,57,29,67,4,0.05970149253731343
21499979_0.java,9,9,17,4,0.23529411764705882
14167474_0.java,183,155,101,5,0.04950495049504951
7504040_2.java,10,4,15,4,0.26666666666666666
10058029_1.java,328,239,111,5,0.04504504504504504
21816168_2.java,17,16,42,4,0.09523809523809523
25150414_1.java,2,2,13,4,0.3076923076923077
17565607_1.java,8,8,30,5,0.16666666666666666
4261315_1.java,16885,1168,34,5,0.14705882352941177
24837007_0.java,2688,536,36,4,0.1111111111111111
13594807_0.java,1,1,25,4,0.16
23165232_0.java,24,22,81,5,0.06172839506172839
13031121_1.java,9,9,28,7,0.25
11199108_0.java,1305,707,13,5,0.38461538461538464
9197396_0.java,3,3,65,5,0.07692307692307693
23286787_0.java,246330,5017,79,4,0.05063291139240506
14986770_0.java,133074,3509,144,6,0.041666666666666664
2143665_0.java,19,17,9,5,0.5555555555555556
5405449_1.java,212598,5302,12,4,0.3333333333333333
15519652_1.java,1892,862,28,5,0.17857142857142858
10182524_0.java,1200,453,15,4,0.26666666666666666
9352257_0.java,2,2,9,4,0.4444444444444444
24846284_0.java,115,115,11,5,0.45454545454545453
13576203_0.java,101214,5342,238,4,0.01680672268907563
9560813_0.java,162,150,15,4,0.26666666666666666
13243241_4.java,17,17,10,5,0.5
5904225_0.java,1,1,16,4,0.25
8092211_0.java,1,1,25,5,0.2
8894690_0.java,8,5,14,6,0.42857142857142855
12223665_0.java,1,1,38,5,0.13157894736842105
20235047_0.java,1,1,10,4,0.4
18244060_0.java,5,5,36,5,0.1388888888888889
2917229_2.java,16,11,9,4,0.4444444444444444
1912173_0.java,53482,4851,30,4,0.13333333333333333
4656656_1.java,1265,427,19,6,0.3157894736842105
23512515_0.java,10,9,14,5,0.35714285714285715
11336368_0.java,104,83,27,4,0.14814814814814814
8738191_0.java,20,17,78,5,0.0641025641025641
8498296_0.java,54,21,33,5,0.15151515151515152
23003938_0.java,367,102,35,5,0.14285714285714285
20863742_0.java,1,1,103,4,0.038834951456310676
9842549_0.java,18,18,13,6,0.46153846153846156
17573548_0.java,32,16,18,4,0.2222222222222222
9623100_1.java,216,150,60,7,0.11666666666666667
2048570_0.java,224,82,14,5,0.35714285714285715
4015476_0.java,2,2,27,4,0.14814814814814814
6472119_0.java,5,3,9,4,0.4444444444444444
5058210_0.java,16,7,55,4,0.07272727272727272
20557879_0.java,3,3,42,4,0.09523809523809523
19029130_0.java,147,147,7,4,0.5714285714285714
8589684_1.java,108,21,22,7,0.3181818181818182
15736805_0.java,108,71,13,4,0.3076923076923077
11396712_0.java,1,1,11,5,0.45454545454545453
3045182_0.java,1,1,8,4,0.5
8767572_0.java,63,62,35,4,0.11428571428571428
5678375_0.java,542,470,13,5,0.38461538461538464
20412186_0.java,3,3,27,4,0.14814814814814814
25507891_0.java,244,131,12,5,0.4166666666666667
20169333_0.java,3,3,32,10,0.3125
5908180_0.java,7,3,8,4,0.5
12879025_0.java,324,219,95,4,0.042105263157894736
14932186_0.java,1,1,69,4,0.057971014492753624
15798424_1.java,3,3,11,5,0.45454545454545453
15799786_1.java,4,3,9,4,0.4444444444444444
23542760_0.java,42,38,18,4,0.2222222222222222
16726856_2.java,1,1,8,6,0.75
13727804_1.java,2,1,7,5,0.7142857142857143
10142601_0.java,209,60,16,4,0.25
25711268_0.java,210,138,10,5,0.5
5994753_0.java,2,2,11,5,0.45454545454545453
15822346_0.java,327,230,55,4,0.07272727272727272
11781125_1.java,60,35,24,4,0.16666666666666666
11756284_0.java,2,1,18,5,0.2777777777777778
16392726_0.java,32022,784,159,4,0.025157232704402517
22338393_1.java,963,80,9,4,0.4444444444444444
4555234_0.java,1,1,16,4,0.25
16577742_1.java,1056,349,19,4,0.21052631578947367
6368211_2.java,1,1,18,7,0.3888888888888889
17493257_0.java,12,11,16,5,0.3125
18401346_0.java,169,113,17,5,0.29411764705882354
14325202_0.java,153,34,71,5,0.07042253521126761
16025223_0.java,487,156,20,4,0.2
23272461_7.java,58763,3709,16,6,0.375
7276478_0.java,8,7,19,5,0.2631578947368421
3727636_1.java,44776,3290,16,6,0.375
8447546_0.java,23,15,25,5,0.2
12570729_1.java,2,2,11,5,0.45454545454545453
24246086_0.java,1,1,7,5,0.7142857142857143
18008305_0.java,40,14,30,5,0.16666666666666666
23910088_0.java,114,72,12,5,0.4166666666666667
20370066_1.java,2029,967,60,6,0.1
17675689_0.java,10,8,65,6,0.09230769230769231
4093352_1.java,1,1,86,5,0.05813953488372093
2230199_2.java,49,26,12,5,0.4166666666666667
20930323_0.java,50,50,7,5,0.7142857142857143
10367216_0.java,473,38,15,5,0.3333333333333333
20604900_0.java,42,38,5,4,0.8
5628970_0.java,7,4,22,4,0.18181818181818182
6304115_0.java,1,1,25,4,0.16
2061395_0.java,639,33,17,4,0.23529411764705882
13104572_0.java,15,7,35,5,0.14285714285714285
2225275_0.java,838,322,27,6,0.2222222222222222
3536861_1.java,20,20,38,6,0.15789473684210525
1079360_3.java,88,79,25,4,0.16
19550623_1.java,6,5,15,5,0.3333333333333333
16580113_0.java,50,22,11,4,0.36363636363636365
23794623_1.java,30,21,15,6,0.4
25158488_1.java,7,5,13,6,0.46153846153846156
21956591_0.java,5,3,34,5,0.14705882352941177
13113992_1.java,5,2,18,4,0.2222222222222222
3114289_0.java,19777,4874,77,4,0.05194805194805195
15707468_0.java,76,39,11,6,0.5454545454545454
22098086_2.java,294,157,23,4,0.17391304347826086
14284330_0.java,1662,416,52,5,0.09615384615384616
18545117_0.java,27,23,18,5,0.2777777777777778
24263305_0.java,1,1,10,5,0.5
7255492_0.java,108,61,19,5,0.2631578947368421
21494340_0.java,98410,4978,29,4,0.13793103448275862
10333000_0.java,9,7,54,5,0.09259259259259259
10952561_0.java,3885,1185,50,4,0.08
22387863_0.java,4,4,16,5,0.3125
11757632_0.java,2,2,6,4,0.6666666666666666
13231690_0.java,3,3,15,6,0.4
18455270_0.java,26390,4061,14,6,0.42857142857142855
19105139_2.java,2,2,11,5,0.45454545454545453
21484420_1.java,4,4,12,5,0.4166666666666667
4676299_1.java,58,52,22,6,0.2727272727272727
2114490_0.java,5,4,123,4,0.032520325203252036
18644731_0.java,110,60,22,5,0.22727272727272727
24208098_1.java,817,398,20,5,0.25
16131122_0.java,1313,79,25,6,0.24
10360780_0.java,2,2,9,4,0.4444444444444444
19321107_1.java,235,205,11,5,0.45454545454545453
18194724_2.java,161,106,9,5,0.5555555555555556
13465261_0.java,98,93,12,8,0.6666666666666666
7297596_0.java,70,13,104,4,0.038461538461538464
14637240_0.java,15,5,27,5,0.18518518518518517
12936580_0.java,264,194,212,5,0.02358490566037736
10935795_0.java,1,1,73,4,0.0547945205479452
25755104_0.java,19687,4851,5,4,0.8
6731784_0.java,2,2,25,4,0.16
20383247_1.java,2,2,8,4,0.5
12896500_0.java,15,15,6,4,0.6666666666666666
20035070_0.java,3,3,103,4,0.038834951456310676
13300092_0.java,155981,5545,209,4,0.019138755980861243
15738667_1.java,525,512,54,4,0.07407407407407407
1437387_0.java,6,6,26,6,0.23076923076923078
18131260_1.java,45,45,12,4,0.3333333333333333
4529268_0.java,161,106,9,5,0.5555555555555556
2770163_2.java,1097,941,105,6,0.05714285714285714
4463180_0.java,529,345,17,5,0.29411764705882354
23033189_0.java,21,21,33,6,0.18181818181818182
4341664_0.java,419,404,36,5,0.1388888888888889
15921762_2.java,64,37,46,5,0.10869565217391304
15578395_0.java,2,2,12,4,0.3333333333333333
12076415_0.java,41,33,27,4,0.14814814814814814
14512095_0.java,578,258,23,4,0.17391304347826086
21145988_0.java,268,221,22,5,0.22727272727272727
7489600_0.java,5,5,17,4,0.23529411764705882
18251741_0.java,2,2,8,5,0.625
9383693_0.java,1002,965,87,4,0.04597701149425287
7097158_0.java,1,1,15,5,0.3333333333333333
9633619_0.java,39,39,9,4,0.4444444444444444
11414111_0.java,89,77,11,5,0.45454545454545453
8962894_2.java,1,1,42,6,0.14285714285714285
9720579_0.java,127,107,19,5,0.2631578947368421
23921072_0.java,992,845,26,5,0.19230769230769232
12163510_0.java,6,4,22,4,0.18181818181818182
24497506_0.java,230,204,10,5,0.5
8535774_0.java,64,55,12,5,0.4166666666666667
20914324_0.java,19,18,29,6,0.20689655172413793
18315094_0.java,3,3,11,5,0.45454545454545453
8581229_0.java,100,93,35,4,0.11428571428571428
14703763_0.java,65,62,7,4,0.5714285714285714
24078533_0.java,8,7,10,4,0.4
21900950_0.java,33,27,78,4,0.05128205128205128
418214_0.java,21,21,7,4,0.5714285714285714
18042598_0.java,354,354,7,5,0.7142857142857143
24281096_0.java,422,365,63,4,0.06349206349206349
12000459_3.java,2,2,123,5,0.04065040650406504
25561128_0.java,102313,5854,54,4,0.07407407407407407
14144991_0.java,3,3,40,7,0.175
2671052_0.java,1000,964,8,4,0.5
4844269_6.java,78,51,10,4,0.4
11853611_1.java,230,204,12,5,0.4166666666666667
25030636_2.java,2,1,17,9,0.5294117647058824
16253421_0.java,4,4,59,5,0.0847457627118644
23831805_0.java,2,2,26,6,0.23076923076923078
22685699_0.java,1,1,9,5,0.5555555555555556
9708037_2.java,1665,477,7,4,0.5714285714285714
7778362_0.java,57,47,21,5,0.23809523809523808
17370398_0.java,1,1,76,6,0.07894736842105263
24546009_0.java,30,18,61,4,0.06557377049180328
25593159_1.java,2,2,19,5,0.2631578947368421
10724380_1.java,2,2,7,4,0.5714285714285714
560958_1.java,221,180,78,6,0.07692307692307693
21011242_1.java,693,381,12,6,0.5
20762048_0.java,2,1,19,6,0.3157894736842105
25786369_1.java,19,19,54,4,0.07407407407407407
9668860_0.java,1321,1263,6,4,0.6666666666666666
16125687_0.java,164,164,28,4,0.14285714285714285
20306072_2.java,1,1,8,4,0.5
3856055_0.java,465,299,18,4,0.2222222222222222
2867230_0.java,4,4,58,4,0.06896551724137931
23520731_0.java,42,27,75,5,0.06666666666666667
12917441_0.java,3,2,32,5,0.15625
11556780_1.java,1,1,25,5,0.2
20406022_1.java,2,2,33,8,0.24242424242424243
15860072_0.java,3,3,55,4,0.07272727272727272
19228730_0.java,1,1,8,5,0.625
3159439_0.java,48,45,12,6,0.5
13474970_0.java,3,2,25,4,0.16
23393431_0.java,354,354,14,5,0.35714285714285715
8980308_0.java,35,31,42,4,0.09523809523809523
6604823_0.java,2,2,48,6,0.125
13899566_0.java,1511,979,8,4,0.5
9620801_0.java,1066,965,44,4,0.09090909090909091
14467401_0.java,12,11,11,5,0.45454545454545453
6120855_1.java,2,2,10,5,0.5
9074750_0.java,2,2,13,5,0.38461538461538464
7299067_0.java,8,5,52,4,0.07692307692307693
13098203_0.java,24,18,17,5,0.29411764705882354
952359_0.java,184,104,60,6,0.1
20434652_0.java,56,37,30,4,0.13333333333333333
860029_0.java,18,18,6,4,0.6666666666666666
25542769_0.java,66,33,25,4,0.16
24666959_0.java,5,5,67,4,0.05970149253731343
10168146_0.java,989,842,20,5,0.25
8487189_0.java,3698,1240,51,4,0.0784313725490196
19783923_0.java,8,6,34,4,0.11764705882352941
14656403_0.java,212,11,143,5,0.03496503496503497
16493374_0.java,109,97,14,6,0.42857142857142855
15866078_2.java,6386,2202,14,4,0.2857142857142857
6751494_4.java,7,5,23,4,0.17391304347826086
13438925_2.java,48,7,13,4,0.3076923076923077
16716153_0.java,1,1,33,5,0.15151515151515152
4893658_0.java,5,4,74,5,0.06756756756756757
16522540_0.java,5,5,19,5,0.2631578947368421
15544647_1.java,3,3,36,4,0.1111111111111111
17362242_0.java,13,11,16,5,0.3125
17873797_0.java,233,59,18,4,0.2222222222222222
21168196_0.java,41,26,17,5,0.29411764705882354
23026094_0.java,5,4,37,4,0.10810810810810811
14400775_0.java,1,1,11,4,0.36363636363636365
13608018_0.java,267,261,38,4,0.10526315789473684
14436567_0.java,138,128,65,4,0.06153846153846154
25404047_0.java,5926,255,212,4,0.018867924528301886
14817969_0.java,14,8,8,5,0.625
5264350_0.java,18,18,9,5,0.5555555555555556
8272922_0.java,7,6,96,5,0.052083333333333336
3502116_0.java,4,4,29,4,0.13793103448275862
16079540_1.java,2,1,19,5,0.2631578947368421
4455271_0.java,19,15,71,5,0.07042253521126761
11842590_0.java,5,5,28,5,0.17857142857142858
17228248_0.java,1061,1039,109,4,0.03669724770642202
5046466_0.java,2,2,18,4,0.2222222222222222
8065005_0.java,5,5,15,4,0.26666666666666666
1052591_3.java,1,1,20,4,0.2
10161871_2.java,17672,2844,45,6,0.13333333333333333
19285266_2.java,1167,990,24,4,0.16666666666666666
23146668_0.java,88,21,28,5,0.17857142857142858
15552850_0.java,5837,28,101,4,0.039603960396039604
24595501_0.java,7894,2683,18,5,0.2777777777777778
22930670_0.java,1,1,12,4,0.3333333333333333
21075133_0.java,95,94,10,5,0.5
16366435_0.java,8,7,7,4,0.5714285714285714
7211514_0.java,114290,4206,135,6,0.044444444444444446
19933682_0.java,1514,981,25,4,0.16
23122528_1.java,1640,982,58,4,0.06896551724137931
17760606_0.java,115,115,11,5,0.45454545454545453
8230054_0.java,1,1,20,7,0.35
3486418_2.java,94,90,12,6,0.5
19184098_0.java,3,3,25,4,0.16
24698960_0.java,4,4,19,5,0.2631578947368421
4790052_0.java,386,360,68,5,0.07352941176470588
10327688_0.java,1,1,5,4,0.8
10706358_0.java,3,3,20,5,0.25
2861910_0.java,1013,979,67,4,0.05970149253731343
11555594_0.java,28,23,21,4,0.19047619047619047
8217044_0.java,2717,1497,15,6,0.4
21790769_1.java,6580,2701,16,6,0.375
7238752_1.java,67,52,11,4,0.36363636363636365
15451532_1.java,3,3,14,5,0.35714285714285715
4741950_1.java,306,292,13,5,0.38461538461538464
18901576_0.java,2,2,41,5,0.12195121951219512
24800427_0.java,3,2,11,4,0.36363636363636365
1460490_0.java,1,1,12,5,0.4166666666666667
8873624_0.java,17,15,16,4,0.25
24206967_0.java,2,2,41,6,0.14634146341463414
2811841_0.java,1,1,14,5,0.35714285714285715
7021772_0.java,8,7,35,5,0.14285714285714285
23504955_0.java,4,3,20,4,0.2
17374461_0.java,4199668,712,120,6,0.05
19630767_0.java,479,151,29,4,0.13793103448275862
19682379_0.java,12,6,69,5,0.07246376811594203
2206592_0.java,9,4,10,4,0.4
16644253_0.java,211,90,16,6,0.375
14740875_0.java,22,20,29,4,0.13793103448275862
11750906_1.java,1,1,20,5,0.25
13072897_0.java,88,44,24,5,0.20833333333333334
12226025_0.java,752,555,40,4,0.1
15519740_0.java,182,136,32,5,0.15625
10768115_0.java,1776,1037,12,4,0.3333333333333333
12984227_4.java,1,1,13,4,0.3076923076923077
7312617_0.java,469,254,13,4,0.3076923076923077
11623044_2.java,4,4,21,6,0.2857142857142857
21161006_0.java,4,3,18,4,0.2222222222222222
23144421_0.java,1537,988,37,4,0.10810810810810811
21431478_1.java,4,4,30,7,0.23333333333333334
10372945_0.java,1,1,11,4,0.36363636363636365
10661999_1.java,19022,3363,37,5,0.13513513513513514
10051510_0.java,5,4,9,5,0.5555555555555556
24500831_1.java,2734,577,69,4,0.057971014492753624
21834292_0.java,274095,4944,181,4,0.022099447513812154
9167409_0.java,3,2,6,4,0.6666666666666666
4478515_0.java,3,3,32,4,0.125
14472443_0.java,350,306,83,4,0.04819277108433735
21481473_1.java,13,12,9,4,0.4444444444444444
13588221_0.java,113,39,38,6,0.15789473684210525
3420431_0.java,3,3,54,4,0.07407407407407407
3357300_0.java,1134,663,38,5,0.13157894736842105
16688737_0.java,1853,1092,41,5,0.12195121951219512
3507007_0.java,46,39,11,6,0.5454545454545454
22785992_1.java,2,2,8,4,0.5
10461417_1.java,6,6,15,4,0.26666666666666666
15714702_0.java,24,6,10,4,0.4
22241155_0.java,1098,967,24,4,0.16666666666666666
15358286_0.java,418,298,11,4,0.36363636363636365
23371284_1.java,211,185,18,5,0.2777777777777778
23894874_0.java,10,3,12,4,0.3333333333333333
4901577_0.java,46,34,6,4,0.6666666666666666
2035448_1.java,2,2,12,6,0.5
7701895_1.java,52,45,68,6,0.08823529411764706
9662650_3.java,67,23,23,6,0.2608695652173913
11373643_0.java,288,152,28,4,0.14285714285714285
24227784_0.java,4,4,8,5,0.625
9240940_0.java,449,224,117,5,0.042735042735042736
8533573_0.java,35,31,14,4,0.2857142857142857
16609292_0.java,2,2,8,6,0.75
12386681_0.java,42,29,8,5,0.625
8324482_1.java,6,6,26,5,0.19230769230769232
14353990_1.java,11,2,19,6,0.3157894736842105
7343850_0.java,43,36,9,5,0.5555555555555556
11190995_0.java,1,1,55,4,0.07272727272727272
6396918_0.java,33866,4698,23,4,0.17391304347826086
21244109_0.java,244,131,14,5,0.35714285714285715
2237238_0.java,122,122,8,5,0.625
24736685_0.java,54191,3366,21,6,0.2857142857142857
20282734_0.java,1,1,23,4,0.17391304347826086
20831016_0.java,1,1,17,4,0.23529411764705882
10809894_0.java,270,150,24,5,0.20833333333333334
10535406_0.java,1,1,15,4,0.26666666666666666
2518327_0.java,224,217,16,4,0.25
10806283_2.java,52,24,12,4,0.3333333333333333
23436732_0.java,635,360,43,4,0.09302325581395349
2580761_1.java,5,2,14,7,0.5
571013_0.java,106198,5347,46,4,0.08695652173913043
10588078_0.java,1098,967,18,4,0.2222222222222222
15635875_0.java,200,183,13,5,0.38461538461538464
15489299_0.java,1,1,93,5,0.053763440860215055
6628120_0.java,134,83,53,4,0.07547169811320754
15332328_0.java,1776,1037,12,4,0.3333333333333333
14156315_1.java,482,354,92,4,0.043478260869565216
2503573_0.java,2,2,14,5,0.35714285714285715
19317922_0.java,16,13,8,4,0.5
21312440_0.java,1,1,21,6,0.2857142857142857
10699244_1.java,212,100,20,4,0.2
24844944_0.java,1,1,38,6,0.15789473684210525
11171831_1.java,2276,1067,78,4,0.05128205128205128
25255404_0.java,1,1,29,5,0.1724137931034483
25475973_2.java,3,3,15,5,0.3333333333333333
23834755_1.java,97,45,21,5,0.23809523809523808
22085195_1.java,7,6,28,7,0.25
23711226_0.java,2145,1938,60,4,0.06666666666666667
16431518_0.java,2,2,55,4,0.07272727272727272
6288236_0.java,1513,979,15,4,0.26666666666666666
20829961_1.java,9087,3193,67,6,0.08955223880597014
25051085_0.java,1,1,14,5,0.35714285714285715
13466875_0.java,2454,583,28,5,0.17857142857142858
16509454_0.java,1,1,46,6,0.13043478260869565
25275075_0.java,210,138,24,5,0.20833333333333334
9890925_0.java,12,12,13,4,0.3076923076923077
19983696_0.java,2204,1067,56,4,0.07142857142857142
16319033_0.java,25,18,24,6,0.25
12183807_0.java,19,17,17,5,0.29411764705882354
9092951_0.java,2,2,70,6,0.08571428571428572
7673004_0.java,1,1,7,6,0.8571428571428571
19932132_1.java,2,2,13,7,0.5384615384615384
23514944_0.java,3,1,22,6,0.2727272727272727
14304279_0.java,89,38,56,4,0.07142857142857142
9184447_0.java,359,195,33,5,0.15151515151515152
6965149_0.java,2129,953,30,4,0.13333333333333333
17128335_0.java,151326,5100,75,4,0.05333333333333334
17881514_0.java,4,4,24,4,0.16666666666666666
14009281_0.java,1,1,107,4,0.037383177570093455
10574519_0.java,19,19,27,4,0.14814814814814814
6140970_0.java,10,10,23,4,0.17391304347826086
17099345_1.java,1,1,8,5,0.625
3090073_1.java,1,1,22,6,0.2727272727272727
11398879_0.java,556,529,60,5,0.08333333333333333
10485234_0.java,830,400,31,5,0.16129032258064516
11744971_1.java,1,1,16,4,0.25
13930986_0.java,155264,3963,33,6,0.18181818181818182
10308733_0.java,75,41,8,4,0.5
19506338_0.java,278,136,28,4,0.14285714285714285
7981700_0.java,22,15,19,4,0.21052631578947367
19730535_0.java,244,131,53,5,0.09433962264150944
15269004_2.java,2513,1022,24,4,0.16666666666666666
12929672_1.java,71708,3843,19,6,0.3157894736842105
19666083_0.java,12,11,32,5,0.15625
7144525_0.java,46,34,37,5,0.13513513513513514
7353096_0.java,2368,1027,19,4,0.21052631578947367
23999022_0.java,15,11,10,4,0.4
8550307_0.java,9,3,7,4,0.5714285714285714
19317029_0.java,1,1,37,4,0.10810810810810811
24178974_0.java,2,2,61,4,0.06557377049180328
3898289_2.java,7,7,7,4,0.5714285714285714
24690020_0.java,9,6,45,5,0.1111111111111111
19625147_2.java,184313,3536,18,6,0.3333333333333333
5749186_0.java,33,28,9,5,0.5555555555555556
12587417_0.java,1,1,7,4,0.5714285714285714
11202441_0.java,2,2,8,4,0.5
2315612_0.java,38,38,10,4,0.4
8441692_0.java,1,1,19,6,0.3157894736842105
20000989_0.java,5,5,32,4,0.125
22074145_1.java,472,314,50,4,0.08
4097263_0.java,3,3,7,4,0.5714285714285714
22031082_0.java,1,1,34,4,0.11764705882352941
16625750_0.java,1,1,37,4,0.10810810810810811
16108386_1.java,3,3,39,4,0.10256410256410256
21146003_2.java,343259,4999,23,4,0.17391304347826086
25197114_0.java,7,6,36,4,0.1111111111111111
15250149_1.java,6,4,34,4,0.11764705882352941
24501980_0.java,1,1,85,6,0.07058823529411765
3258522_0.java,1,1,22,4,0.18181818181818182
5212004_0.java,246574,5593,78,6,0.07692307692307693
613857_0.java,9,9,8,4,0.5
943989_0.java,3113,1075,54,4,0.07407407407407407
14415649_0.java,1269,979,34,5,0.14705882352941177
16999714_0.java,1249,965,38,5,0.13157894736842105
16453286_1.java,2,2,12,4,0.3333333333333333
5071923_0.java,62,58,82,6,0.07317073170731707
7582922_0.java,3045,662,7,4,0.5714285714285714
20435049_0.java,9,9,7,4,0.5714285714285714
23717161_0.java,14,14,10,4,0.4
9984189_0.java,6,6,74,4,0.05405405405405406
19068500_0.java,5,5,7,4,0.5714285714285714
24789579_1.java,245,242,18,5,0.2777777777777778
23239993_0.java,2,2,6,5,0.8333333333333334
21163580_1.java,255,44,6,4,0.6666666666666666
22150850_0.java,1,1,6,5,0.8333333333333334
24724850_0.java,41,27,27,5,0.18518518518518517
10379982_1.java,122917,5673,110,4,0.03636363636363636
8179466_0.java,36220,1172,87,4,0.04597701149425287
25182184_0.java,174,118,13,5,0.38461538461538464
23479647_0.java,2,1,29,6,0.20689655172413793
17839323_0.java,2,2,26,5,0.19230769230769232
23458883_0.java,2,2,104,6,0.057692307692307696
7245678_0.java,2,2,11,5,0.45454545454545453
2856812_0.java,219,214,41,4,0.0975609756097561
20547085_0.java,1452,449,20,5,0.25
23369824_0.java,199,182,34,4,0.11764705882352941
16860536_0.java,3,3,15,5,0.3333333333333333
17543353_1.java,102,102,12,5,0.4166666666666667
11751135_1.java,9,9,28,4,0.14285714285714285
15113359_0.java,2472,996,59,4,0.06779661016949153
1531353_0.java,8,8,18,5,0.2777777777777778
9307413_0.java,4,2,54,4,0.07407407407407407
15541866_0.java,230,157,41,5,0.12195121951219512
5374861_0.java,51,51,7,5,0.7142857142857143
11536048_0.java,191,33,8,4,0.5
14173799_1.java,1262,740,23,5,0.21739130434782608
1611868_0.java,86,71,13,6,0.46153846153846156
17627369_0.java,1,1,5,4,0.8
12226296_0.java,9381,118,38,4,0.10526315789473684
11478367_0.java,3,1,25,4,0.16
16679251_1.java,1,1,12,5,0.4166666666666667
5660513_0.java,23,16,9,5,0.5555555555555556
12108082_0.java,164,164,37,4,0.10810810810810811
10652480_1.java,26,25,26,5,0.19230769230769232
24665568_0.java,212,52,77,6,0.07792207792207792
15013259_1.java,1,1,17,5,0.29411764705882354
2531984_1.java,126,98,14,5,0.35714285714285715
15649006_0.java,2,2,13,5,0.38461538461538464
14742649_0.java,2,2,10,5,0.5
25130926_0.java,4,4,40,5,0.125
16037978_1.java,2,2,35,4,0.11428571428571428
11385202_0.java,157,144,55,5,0.09090909090909091
12192829_0.java,1,1,9,5,0.5555555555555556
23056392_0.java,4,3,14,4,0.2857142857142857
11412640_0.java,8,6,13,5,0.38461538461538464
13026023_1.java,11,10,40,6,0.15
3028660_2.java,1,1,26,4,0.15384615384615385
2845503_0.java,1,1,14,6,0.42857142857142855
24248120_0.java,471,160,58,5,0.08620689655172414
2969981_0.java,4,4,10,5,0.5
21524212_0.java,259,253,16,5,0.3125
11546014_0.java,19,18,30,7,0.23333333333333334
7640088_0.java,11,4,16,4,0.25
11915978_0.java,5,5,45,5,0.1111111111111111
3023552_1.java,1,1,13,5,0.38461538461538464
20517798_0.java,1403,1326,25,4,0.16
324608_0.java,14970,727,11,4,0.36363636363636365
11891003_1.java,301,300,28,4,0.14285714285714285
21794308_0.java,15,14,10,4,0.4
23560681_0.java,2,2,25,4,0.16
7308981_1.java,105,73,17,4,0.23529411764705882
18210965_1.java,1,1,21,4,0.19047619047619047
25348702_0.java,13,13,33,4,0.12121212121212122
14977972_0.java,47,47,74,4,0.05405405405405406
15198077_0.java,106,101,13,5,0.38461538461538464
8370085_1.java,2,2,10,4,0.4
19633972_2.java,136,126,6,4,0.6666666666666666
6744937_0.java,404,398,59,4,0.06779661016949153
24969070_0.java,1,1,40,5,0.125
2105371_2.java,3,3,47,4,0.0851063829787234
17628692_0.java,1,1,10,6,0.6
13810738_0.java,3,3,13,4,0.3076923076923077
7939983_0.java,285,282,18,4,0.2222222222222222
11982835_0.java,41,41,15,5,0.3333333333333333
9589219_0.java,520,461,105,6,0.05714285714285714
18746499_1.java,13,8,11,5,0.45454545454545453
17655392_0.java,90,77,11,5,0.45454545454545453
20791109_2.java,343,293,9,5,0.5555555555555556
14965683_2.java,81,77,10,4,0.4
25321860_0.java,236,92,19,6,0.3157894736842105
11898407_0.java,3,3,47,4,0.0851063829787234
7992763_1.java,2,2,36,4,0.1111111111111111
4458360_0.java,1,1,11,4,0.36363636363636365
9307212_0.java,1,1,11,4,0.36363636363636365
855233_1.java,13,12,17,5,0.29411764705882354
285184_0.java,1,1,9,5,0.5555555555555556
4456205_0.java,1,1,21,4,0.19047619047619047
19038546_1.java,1,1,13,5,0.38461538461538464
10007336_0.java,265,229,24,4,0.16666666666666666
3698490_0.java,1,1,11,5,0.45454545454545453
12996396_1.java,1,1,38,4,0.10526315789473684
8400224_0.java,15,15,12,4,0.3333333333333333
22566244_0.java,3,3,14,4,0.2857142857142857
22623366_0.java,8338,934,48,5,0.10416666666666667
20913992_0.java,1,1,14,4,0.2857142857142857
22162229_0.java,1,1,21,4,0.19047619047619047
16002908_0.java,3103,675,64,4,0.0625
19167145_0.java,45,31,26,5,0.19230769230769232
23749426_0.java,55352,5209,67,4,0.05970149253731343
706021_0.java,3,3,27,4,0.14814814814814814
22507549_3.java,1,1,21,4,0.19047619047619047
8346150_5.java,6034,176,51,4,0.0784313725490196
3148343_0.java,285,224,45,5,0.1111111111111111
10464266_0.java,705,270,40,5,0.125
10282516_0.java,843,806,9,5,0.5555555555555556
21344148_0.java,120,39,71,4,0.056338028169014086
23644747_0.java,1,1,36,4,0.1111111111111111
20959416_0.java,119,86,9,4,0.4444444444444444
2571214_0.java,2,1,6,4,0.6666666666666666
6262377_0.java,106,18,22,6,0.2727272727272727
21381059_0.java,1,1,20,4,0.2
23964946_0.java,3,3,13,5,0.38461538461538464
12607695_1.java,117,51,24,4,0.16666666666666666
18911718_0.java,2,1,14,5,0.35714285714285715
15605397_0.java,35,31,19,4,0.21052631578947367
25634294_0.java,1,1,37,5,0.13513513513513514
17924843_0.java,4,4,8,6,0.75
18927277_0.java,205,136,64,5,0.078125
7548924_0.java,31,19,66,4,0.06060606060606061
6674033_0.java,4,4,27,5,0.18518518518518517
19475684_0.java,1321,1263,7,5,0.7142857142857143
17423772_0.java,1579,981,30,4,0.13333333333333333
19404565_1.java,289,284,10,4,0.4
13783614_0.java,1,1,19,4,0.21052631578947367
20261025_1.java,22047,1145,58,6,0.10344827586206896
