fragment, used, inprojects, sloc, usedsloc, percent
9921063_0.java,4040,1946,31,6,0.1935483870967742
24959242_0.java,12904,3288,39,4,0.10256410256410256
12534726_0.java,5726,2760,22,4,0.18181818181818182
25259487_0.java,955,440,17,5,0.29411764705882354
2510048_0.java,57,40,49,7,0.14285714285714285
20707299_0.java,89,69,88,6,0.06818181818181818
24464987_0.java,5981,2808,8,7,0.875
22789310_0.java,2,2,9,5,0.5555555555555556
21546668_1.java,5024,2789,18,5,0.2777777777777778
24905374_0.java,5974,3385,32,4,0.125
18676403_0.java,15704,3379,98,4,0.04081632653061224
14497489_0.java,1,1,43,7,0.16279069767441862
2489077_0.java,4915,2707,19,4,0.21052631578947367
21899127_0.java,5311,2415,142,5,0.035211267605633804
14158416_0.java,29,25,12,6,0.5
12965903_0.java,2895,1483,34,7,0.20588235294117646
17533305_0.java,2313,1200,12,6,0.5
7856176_0.java,2173,1041,27,6,0.2222222222222222
8522434_0.java,7410,1780,38,4,0.10526315789473684
14096265_0.java,6997,3813,56,4,0.07142857142857142
13648389_0.java,4550,2138,63,4,0.06349206349206349
15851028_0.java,5736,3227,53,4,0.07547169811320754
4608596_1.java,6097,2915,17,4,0.23529411764705882
8693635_0.java,86,66,104,6,0.057692307692307696
14527650_0.java,1,1,80,7,0.0875
6773271_0.java,1986,1058,73,7,0.0958904109589041
11876184_0.java,6351,3478,66,4,0.06060606060606061
10528086_0.java,5824,3215,60,4,0.06666666666666667
23394127_0.java,19,16,13,6,0.46153846153846156
12431359_1.java,6040,2868,11,4,0.36363636363636365
23510590_1.java,5812,3300,46,6,0.13043478260869565
16427470_1.java,5981,2808,28,5,0.17857142857142858
1104052_0.java,5431,2576,21,4,0.19047619047619047
2025460_0.java,5744,3195,10,4,0.4
7971540_0.java,4528,1237,72,8,0.1111111111111111
24140665_0.java,92,77,11,5,0.45454545454545453
15742969_0.java,344,143,15,6,0.4
1925730_0.java,73,58,23,6,0.2608695652173913
17940416_0.java,82,62,13,6,0.46153846153846156
15101214_0.java,4892,2695,26,4,0.15384615384615385
9123108_0.java,4,2,44,4,0.09090909090909091
15519745_0.java,4529,2170,40,4,0.1
22901874_1.java,3095,1571,23,4,0.17391304347826086
684137_1.java,2377,1001,29,6,0.20689655172413793
7663306_0.java,5959,3376,10,4,0.4
16669258_0.java,1986,1058,88,6,0.06818181818181818
11781125_2.java,1500,804,13,7,0.5384615384615384
22607399_0.java,57,40,67,7,0.1044776119402985
23034473_0.java,1303,647,31,7,0.22580645161290322
19747805_0.java,5959,3376,12,4,0.3333333333333333
17364527_0.java,4555,2231,12,4,0.3333333333333333
14483499_0.java,830,401,18,8,0.4444444444444444
22888608_0.java,86,66,72,6,0.08333333333333333
2975538_0.java,385,207,13,5,0.38461538461538464
21930021_0.java,978,556,55,4,0.07272727272727272
5551105_0.java,3978,1907,47,4,0.0851063829787234
9591522_0.java,5959,3376,46,4,0.08695652173913043
6213161_0.java,668,341,43,8,0.18604651162790697
10814214_1.java,17248,5108,126,4,0.031746031746031744
4240246_0.java,6040,2868,17,4,0.23529411764705882
24374736_0.java,3,1,18,4,0.2222222222222222
9422371_0.java,4555,2231,98,6,0.061224489795918366
23877939_1.java,2921,1464,56,4,0.07142857142857142
20492902_0.java,11920,3378,30,4,0.13333333333333333
21518993_0.java,1985,1058,58,6,0.10344827586206896
13976025_0.java,1,1,65,11,0.16923076923076924
22045869_0.java,1,1,8,5,0.625
19130861_0.java,5290,2456,59,6,0.1016949152542373
20812919_0.java,11472,3227,48,5,0.10416666666666667
13556080_1.java,86,50,52,7,0.1346153846153846
2055428_0.java,978,556,29,6,0.20689655172413793
19699228_0.java,5464,3026,44,4,0.09090909090909091
13996949_1.java,8,5,50,4,0.08
14548919_0.java,69,55,83,9,0.10843373493975904
11476355_0.java,3093,1659,12,4,0.3333333333333333
12111465_0.java,5981,2808,37,4,0.10810810810810811
10483420_0.java,4558,2232,55,6,0.10909090909090909
18425450_0.java,7102,3056,80,4,0.05
2395254_0.java,5959,3376,38,4,0.10526315789473684
14740385_3.java,5867,3319,67,4,0.05970149253731343
19511300_0.java,5520,2622,57,6,0.10526315789473684
4443490_0.java,92,77,13,5,0.38461538461538464
13001743_1.java,10,10,11,6,0.5454545454545454
5530400_0.java,5940,3340,57,4,0.07017543859649122
2069424_0.java,5648,3128,51,4,0.0784313725490196
9575401_0.java,86,66,70,6,0.08571428571428572
11511380_0.java,1323,513,24,5,0.20833333333333334
14676006_0.java,2875,1551,30,4,0.13333333333333333
12201628_0.java,86,66,39,6,0.15384615384615385
23288498_0.java,1111,646,55,4,0.07272727272727272
17089503_0.java,32904,3531,137,4,0.029197080291970802
21101700_0.java,5981,2808,11,8,0.7272727272727273
19720879_0.java,86,66,171,6,0.03508771929824561
12908389_0.java,5736,3227,16,6,0.375
18154322_0.java,2,1,18,6,0.3333333333333333
994583_0.java,2,2,18,6,0.3333333333333333
15293350_0.java,2,2,26,5,0.19230769230769232
19190610_1.java,5812,3300,37,6,0.16216216216216217
21655588_0.java,82,62,85,6,0.07058823529411765
21827383_0.java,14155,4412,415,5,0.012048192771084338
18472794_0.java,5892,2816,18,4,0.2222222222222222
240175_0.java,5893,2817,20,4,0.2
21177997_0.java,1743,818,11,6,0.5454545454545454
1514096_0.java,1,1,55,7,0.12727272727272726
21437830_1.java,4010,1904,25,4,0.16
5422657_0.java,1,1,35,7,0.2
4615268_1.java,385,207,39,4,0.10256410256410256
9498331_0.java,4938,2302,53,4,0.07547169811320754
19962622_0.java,4967,2741,70,4,0.05714285714285714
21817318_0.java,8602,3077,87,4,0.04597701149425287
2890667_0.java,1,1,14,5,0.35714285714285715
16374985_0.java,16037,3115,146,4,0.0273972602739726
9855262_0.java,73,58,191,6,0.031413612565445025
25511531_0.java,92,77,13,5,0.38461538461538464
7870965_0.java,3357,1980,64,4,0.0625
8191751_0.java,2,2,30,4,0.13333333333333333
4737513_0.java,5431,2576,25,4,0.16
9692387_1.java,4509,1291,65,4,0.06153846153846154
13727872_0.java,540,223,59,4,0.06779661016949153
21173665_0.java,1112,685,41,4,0.0975609756097561
15598662_0.java,3811,1795,15,5,0.3333333333333333
13132067_0.java,5866,3291,56,9,0.16071428571428573
1949889_1.java,4825,2128,67,7,0.1044776119402985
24079155_0.java,4528,1237,33,8,0.24242424242424243
18706910_0.java,9098,2137,22,4,0.18181818181818182
381374_1.java,5545,2684,74,4,0.05405405405405406
16246610_0.java,57,40,107,7,0.06542056074766354
4039322_0.java,222,131,42,6,0.14285714285714285
23560228_1.java,660,346,119,5,0.04201680672268908
25734678_0.java,86,66,19,6,0.3157894736842105
11502545_0.java,1,1,38,8,0.21052631578947367
24478153_0.java,4975,2702,85,9,0.10588235294117647
24205746_0.java,2,2,124,7,0.056451612903225805
9798570_0.java,5688,2658,31,4,0.12903225806451613
15729942_0.java,2539,614,22,7,0.3181818181818182
7768229_0.java,1,1,55,16,0.2909090909090909
7984692_0.java,950,437,66,6,0.09090909090909091
7727999_0.java,5971,2810,203,4,0.019704433497536946
24406616_0.java,10480,2664,24,4,0.16666666666666666
6726201_0.java,5892,2816,215,5,0.023255813953488372
8657579_0.java,392,201,24,7,0.2916666666666667
18292479_0.java,5128,2498,75,4,0.05333333333333334
20745685_0.java,3492,1832,55,4,0.07272727272727272
17878026_0.java,3,3,134,4,0.029850746268656716
14838065_0.java,1959,1063,19,5,0.2631578947368421
8980307_1.java,4183,1156,42,7,0.16666666666666666
10634143_0.java,1035,610,58,6,0.10344827586206896
587343_0.java,946,503,25,11,0.44
15687353_0.java,5742,3193,48,4,0.08333333333333333
15253696_0.java,1,1,45,7,0.15555555555555556
20934805_1.java,5959,3376,22,4,0.18181818181818182
2695676_2.java,3,3,50,4,0.08
9295014_1.java,5625,3102,49,4,0.08163265306122448
7567436_0.java,11234,4806,73,4,0.0547945205479452
14009523_0.java,29,25,57,6,0.10526315789473684
11552563_0.java,1,1,28,5,0.17857142857142858
1837084_0.java,978,556,22,5,0.22727272727272727
2443147_0.java,1,1,27,8,0.2962962962962963
15547043_1.java,966,477,17,7,0.4117647058823529
10870277_0.java,4152,1159,43,6,0.13953488372093023
9226708_2.java,106,85,27,8,0.2962962962962963
11894319_0.java,876,454,33,10,0.30303030303030304
13594794_0.java,9513,4067,137,5,0.0364963503649635
17757853_0.java,1,1,29,4,0.13793103448275862
9325454_0.java,82,62,68,6,0.08823529411764706
24598033_1.java,11850,3410,79,4,0.05063291139240506
22982772_0.java,5465,3055,48,5,0.10416666666666667
13389283_0.java,1,1,76,7,0.09210526315789473
7018991_0.java,3705,1780,19,5,0.2631578947368421
13438925_1.java,6040,2868,18,4,0.2222222222222222
18602105_0.java,3709,1759,13,4,0.3076923076923077
23350718_0.java,6095,3373,58,7,0.1206896551724138
24129022_0.java,2290,648,30,6,0.2
13119893_0.java,2107,1112,28,6,0.21428571428571427
12149844_0.java,7436,1247,67,5,0.07462686567164178
15014462_1.java,4892,2695,49,4,0.08163265306122448
15571650_0.java,5981,2808,52,4,0.07692307692307693
24808631_0.java,4376,2091,30,4,0.13333333333333333
12459124_0.java,4809,2276,28,5,0.17857142857142858
14694385_0.java,2931,1491,29,4,0.13793103448275862
3355985_0.java,5974,3385,11,4,0.36363636363636365
16835853_0.java,4034,2214,45,4,0.08888888888888889
14180342_0.java,5254,2885,62,7,0.11290322580645161
24454396_0.java,57,40,152,7,0.046052631578947366
22738610_0.java,5812,3300,35,6,0.17142857142857143
21964786_0.java,86,66,34,6,0.17647058823529413
2181332_0.java,383,168,18,4,0.2222222222222222
23462578_0.java,2719,1431,28,4,0.14285714285714285
502388_1.java,4877,2259,11,4,0.36363636363636365
13627072_0.java,57,40,40,6,0.15
14086357_0.java,5981,2808,48,5,0.10416666666666667
23087656_0.java,344,143,14,8,0.5714285714285714
11756904_0.java,1735,758,20,4,0.2
22507549_2.java,4788,2233,107,5,0.04672897196261682
7546227_0.java,73,58,66,6,0.09090909090909091
18444375_0.java,5959,3376,18,5,0.2777777777777778
6223598_0.java,5981,2808,27,5,0.18518518518518517
15078211_0.java,1,1,73,7,0.0958904109589041
6219318_0.java,2651,1492,21,5,0.23809523809523808
11037231_0.java,45,29,66,7,0.10606060606060606
2528098_0.java,353,174,74,5,0.06756756756756757
22075683_0.java,11087,4969,102,5,0.049019607843137254
10661999_2.java,5616,2697,58,4,0.06896551724137931
15319157_0.java,3825,1301,71,5,0.07042253521126761
7423368_0.java,2222,1163,25,6,0.24
635444_0.java,394,215,67,5,0.07462686567164178
16066918_1.java,4055,1904,82,4,0.04878048780487805
21000741_1.java,82,62,30,6,0.2
6358304_2.java,5527,2625,28,4,0.14285714285714285
10881204_0.java,1986,1058,110,7,0.06363636363636363
12646338_1.java,1,1,50,7,0.14
9871643_0.java,5959,3376,35,4,0.11428571428571428
23030354_2.java,5744,3195,67,4,0.05970149253731343
18613284_0.java,5736,3227,25,6,0.24
8151502_0.java,3357,1980,20,5,0.25
15959055_0.java,5959,3376,13,4,0.3076923076923077
25431493_0.java,2779,1310,19,4,0.21052631578947367
3679783_0.java,1010,481,35,6,0.17142857142857143
20400090_0.java,10936,2821,30,4,0.13333333333333333
8373864_0.java,675,320,69,12,0.17391304347826086
19633972_0.java,1124,616,23,5,0.21739130434782608
13119986_0.java,5687,2658,26,4,0.15384615384615385
23204945_0.java,57,40,366,7,0.01912568306010929
9027454_3.java,32904,3531,137,4,0.029197080291970802
10901164_0.java,1100,554,20,9,0.45
8223497_0.java,5909,2828,47,4,0.0851063829787234
14550971_0.java,86,66,94,6,0.06382978723404255
18017812_1.java,5742,3193,13,7,0.5384615384615384
12968580_0.java,9148,3566,100,5,0.05
2790423_0.java,985,554,73,6,0.0821917808219178
22172509_0.java,5736,3227,31,5,0.16129032258064516
11488388_0.java,8226,1954,37,4,0.10810810810810811
24407624_0.java,6021,3243,27,4,0.14814814814814814
2150929_0.java,6374,2810,73,4,0.0547945205479452
9955210_0.java,1863,926,111,6,0.05405405405405406
11085850_0.java,1,1,45,7,0.15555555555555556
14884256_0.java,344,143,12,5,0.4166666666666667
3218775_0.java,5959,3376,52,5,0.09615384615384616
1115206_0.java,11484,3193,147,4,0.027210884353741496
21593458_5.java,7905,3867,88,4,0.045454545454545456
13302801_0.java,86,66,111,6,0.05405405405405406
2167761_0.java,5981,2808,12,5,0.4166666666666667
3175280_0.java,1,1,54,7,0.12962962962962962
8406235_0.java,6080,2888,31,4,0.12903225806451613
3440388_0.java,1475,790,57,8,0.14035087719298245
17668915_0.java,869,404,9,5,0.5555555555555556
25445383_0.java,3,3,88,10,0.11363636363636363
4739777_0.java,1743,818,13,8,0.6153846153846154
4528565_1.java,1331,704,61,6,0.09836065573770492
15099090_0.java,86,66,74,6,0.08108108108108109
10901944_0.java,26,23,144,7,0.04861111111111111
1213188_0.java,16697,5327,95,4,0.042105263157894736
11335449_0.java,92,77,24,5,0.20833333333333334
11964917_1.java,82,62,79,6,0.0759493670886076
12176044_0.java,2966,1574,62,6,0.0967741935483871
1193635_0.java,3488,1893,34,4,0.11764705882352941
18639709_3.java,5959,3376,29,5,0.1724137931034483
14484290_0.java,1476,791,80,6,0.075
9097834_0.java,754,361,30,6,0.2
23712860_0.java,86,66,34,6,0.17647058823529413
25023677_1.java,5959,3376,41,4,0.0975609756097561
9903710_1.java,1743,818,17,6,0.35294117647058826
10962614_0.java,82,62,33,6,0.18181818181818182
15012294_0.java,2235,1068,38,5,0.13157894736842105
25276481_0.java,86,66,49,6,0.12244897959183673
21400499_0.java,5867,3319,11,5,0.45454545454545453
14356645_0.java,5766,3184,130,4,0.03076923076923077
23797943_2.java,5738,2734,123,4,0.032520325203252036
12328278_0.java,73,58,76,6,0.07894736842105263
12880874_2.java,2953,792,18,6,0.3333333333333333
23709611_1.java,11486,3193,63,4,0.06349206349206349
21280326_0.java,6040,2868,182,4,0.02197802197802198
8985614_0.java,5742,3193,29,4,0.13793103448275862
15723441_0.java,116,69,25,5,0.2
8987904_0.java,9430,1753,58,4,0.06896551724137931
16672376_0.java,11918,3376,39,4,0.10256410256410256
12406627_0.java,8226,3531,28,4,0.14285714285714285
18686922_0.java,12216,2221,68,6,0.08823529411764706
22274114_1.java,3473,1817,54,4,0.07407407407407407
22994154_0.java,1072,619,100,6,0.06
10865104_0.java,2,2,43,4,0.09302325581395349
11511393_0.java,584,316,53,5,0.09433962264150944
2086149_0.java,1743,818,78,5,0.0641025641025641
23977709_0.java,1986,1058,24,6,0.25
7728817_0.java,5959,3376,27,4,0.14814814814814814
20489872_0.java,480,283,50,9,0.18
19322144_0.java,3,1,15,4,0.26666666666666666
8804349_0.java,6261,2915,63,5,0.07936507936507936
18590107_0.java,2850,967,51,5,0.09803921568627451
3293942_1.java,3,2,23,6,0.2608695652173913
22233679_0.java,1,1,45,7,0.15555555555555556
17060728_0.java,7487,3052,106,5,0.04716981132075472
16130896_3.java,6040,2868,60,4,0.06666666666666667
24157312_1.java,5736,3227,13,5,0.38461538461538464
13385280_0.java,5959,3376,75,4,0.05333333333333334
13581967_0.java,5981,2808,24,4,0.16666666666666666
21785654_0.java,5923,3303,159,6,0.03773584905660377
3930240_0.java,5959,3376,70,4,0.05714285714285714
24730868_0.java,8912,2810,88,5,0.056818181818181816
10539170_0.java,70,55,81,7,0.08641975308641975
22004349_0.java,5959,3376,24,5,0.20833333333333334
7207550_0.java,16131,2930,154,4,0.025974025974025976
3247311_0.java,1510,817,10,6,0.6
9575216_0.java,950,437,18,5,0.2777777777777778
2423873_0.java,5867,3319,52,7,0.1346153846153846
23240881_2.java,5959,3376,8,4,0.5
17605299_1.java,8212,1985,54,5,0.09259259259259259
15963714_1.java,4078,1022,49,6,0.12244897959183673
25761236_1.java,1,1,20,4,0.2
15668771_0.java,950,437,19,5,0.2631578947368421
20590066_0.java,1072,619,100,6,0.06
24532092_1.java,10463,3603,62,4,0.06451612903225806
21064828_0.java,127,87,63,6,0.09523809523809523
21572867_0.java,34,32,23,6,0.2608695652173913
12482171_0.java,3013,1531,55,4,0.07272727272727272
24548749_1.java,2334,1235,19,4,0.21052631578947367
25219266_0.java,5981,2808,35,4,0.11428571428571428
22836238_0.java,3774,1679,20,6,0.3
9518922_0.java,987,564,30,5,0.16666666666666666
25222533_0.java,438,200,59,7,0.11864406779661017
17427449_0.java,1743,818,34,5,0.14705882352941177
11360732_0.java,456,254,36,5,0.1388888888888889
23720551_0.java,6696,3582,16,4,0.25
3393226_0.java,68,54,79,8,0.10126582278481013
11888099_0.java,5959,3376,13,4,0.3076923076923077
14688811_0.java,9024,2868,41,4,0.0975609756097561
5883717_0.java,3,2,39,5,0.1282051282051282
23119809_0.java,1,1,13,5,0.38461538461538464
18037704_0.java,1,1,95,7,0.07368421052631578
5684477_0.java,15220,2905,99,4,0.04040404040404041
3964797_1.java,4768,2203,24,6,0.25
17511960_0.java,71,39,54,6,0.1111111111111111
3524678_1.java,1475,790,20,8,0.4
10040709_0.java,5872,3323,37,4,0.10810810810810811
9134371_0.java,1,1,61,7,0.11475409836065574
14962726_0.java,29,25,26,6,0.23076923076923078
13022788_0.java,58,40,138,9,0.06521739130434782
5841690_0.java,4528,1237,35,8,0.22857142857142856
17754681_0.java,3469,1670,12,5,0.4166666666666667
15930429_0.java,7886,3789,37,4,0.10810810810810811
22762515_0.java,5959,3376,15,4,0.26666666666666666
21704326_0.java,2888,1614,21,4,0.19047619047619047
13518356_0.java,4,3,46,7,0.15217391304347827
14567086_0.java,1271,614,18,7,0.3888888888888889
18015077_1.java,5981,2808,16,4,0.25
21466313_0.java,2911,1481,16,11,0.6875
1753747_0.java,9170,4186,95,4,0.042105263157894736
20680556_0.java,4209,2017,15,4,0.26666666666666666
25368275_0.java,5959,3376,11,4,0.36363636363636365
17199302_1.java,3804,438,136,6,0.04411764705882353
16083702_0.java,4113,1954,8,4,0.5
6566694_0.java,82,62,39,6,0.15384615384615385
22118840_0.java,92,77,16,5,0.3125
12021668_0.java,19,16,27,6,0.2222222222222222
5057499_0.java,5383,2507,47,4,0.0851063829787234
11602665_0.java,485,272,14,8,0.5714285714285714
23307024_0.java,86,66,49,6,0.12244897959183673
9045776_0.java,2693,1209,68,6,0.08823529411764706
14186253_0.java,8247,3665,68,4,0.058823529411764705
21755151_0.java,17,14,18,8,0.4444444444444444
16025998_1.java,197,81,27,4,0.14814814814814814
12316190_0.java,10450,2886,368,7,0.019021739130434784
24653401_0.java,1985,1058,36,6,0.16666666666666666
8007200_0.java,1946,846,24,5,0.20833333333333334
5699018_0.java,6080,2888,52,4,0.07692307692307693
23813845_0.java,3,1,32,4,0.125
14074597_0.java,1,1,22,5,0.22727272727272727
21247344_0.java,4529,1237,228,8,0.03508771929824561
23621929_1.java,3774,1679,14,5,0.35714285714285715
19182474_0.java,15004,5092,20,4,0.2
2572558_0.java,6,3,38,6,0.15789473684210525
9380903_0.java,4843,2241,163,5,0.03067484662576687
22683665_0.java,10,7,40,5,0.125
22240655_0.java,999,412,29,5,0.1724137931034483
10993050_1.java,392,201,109,8,0.07339449541284404
13830265_1.java,6,5,89,5,0.056179775280898875
18576798_1.java,635,349,38,10,0.2631578947368421
24433916_0.java,1575,978,39,5,0.1282051282051282
18673772_0.java,908,456,28,8,0.2857142857142857
12427981_1.java,6606,3523,55,6,0.10909090909090909
15848418_0.java,7,7,17,5,0.29411764705882354
23304218_1.java,1,1,33,9,0.2727272727272727
199954_0.java,5959,3376,46,4,0.08695652173913043
8826820_0.java,4555,2231,15,5,0.3333333333333333
14091448_0.java,5959,3376,10,4,0.4
20305524_2.java,5978,3388,158,5,0.03164556962025317
15942533_2.java,1,1,18,14,0.7777777777777778
22415570_0.java,4770,2302,19,4,0.21052631578947367
12133445_0.java,5981,2808,74,6,0.08108108108108109
14732974_0.java,5687,2658,81,4,0.04938271604938271
22604101_0.java,6492,2953,174,4,0.022988505747126436
628784_1.java,197,81,53,8,0.1509433962264151
23218992_0.java,5959,3376,46,5,0.10869565217391304
10644858_0.java,2110,1120,12,6,0.5
23591116_0.java,8812,2949,42,7,0.16666666666666666
4733510_0.java,6040,2868,77,4,0.05194805194805195
7363110_0.java,6079,2887,31,4,0.12903225806451613
6320144_1.java,5892,2816,15,5,0.3333333333333333
21654407_0.java,2,2,10,5,0.5
5808603_0.java,11,10,28,5,0.17857142857142858
8812304_1.java,2,2,16,6,0.375
5726713_0.java,3095,1571,16,4,0.25
17035624_1.java,3013,1531,40,4,0.1
22874323_0.java,9543,3315,66,5,0.07575757575757576
2901523_0.java,14,10,13,5,0.38461538461538464
2376842_1.java,11918,3376,73,4,0.0547945205479452
22716726_0.java,1268,348,21,5,0.23809523809523808
12898979_0.java,11628,5025,15,4,0.26666666666666666
3121453_0.java,6851,2817,44,4,0.09090909090909091
2531375_0.java,11940,5187,26,4,0.15384615384615385
8961998_1.java,86,66,71,6,0.08450704225352113
11736072_0.java,1,1,35,7,0.2
16177018_0.java,2348,1247,11,6,0.5454545454545454
24292236_0.java,5057,2726,71,9,0.1267605633802817
23749217_0.java,612,203,28,5,0.17857142857142858
17364256_0.java,1,1,19,5,0.2631578947368421
2624161_0.java,4768,2203,16,4,0.25
14144832_0.java,14356,3389,222,5,0.02252252252252252
13823041_2.java,2,2,95,8,0.08421052631578947
15325021_0.java,4528,2056,70,5,0.07142857142857142
19457044_0.java,4580,2471,14,4,0.2857142857142857
18874624_1.java,5420,2819,69,4,0.057971014492753624
13656227_0.java,6080,2888,34,4,0.11764705882352941
20754609_0.java,86,66,39,6,0.15384615384615385
21054211_0.java,17951,5187,113,5,0.04424778761061947
19482925_0.java,86,66,30,6,0.2
5446671_0.java,3714,966,40,6,0.15
5175321_0.java,1743,818,10,5,0.5
21199645_0.java,5949,3341,25,7,0.28
22302726_0.java,6980,2502,25,4,0.16
21768744_0.java,9,7,29,4,0.13793103448275862
7154564_2.java,299,189,69,5,0.07246376811594203
20286774_0.java,5290,2460,87,4,0.04597701149425287
4694155_0.java,265,110,20,9,0.45
20534152_0.java,6045,3400,74,4,0.05405405405405406
7322824_0.java,5545,2684,20,4,0.2
15048334_1.java,1826,871,7,4,0.5714285714285714
16799041_0.java,1329,693,49,8,0.16326530612244897
12642068_0.java,360,207,42,4,0.09523809523809523
7630390_1.java,1,1,13,6,0.46153846153846156
14966244_0.java,4555,2231,20,9,0.45
1582975_0.java,959,441,35,6,0.17142857142857143
24770805_0.java,86,66,94,6,0.06382978723404255
6984233_0.java,57,40,30,7,0.23333333333333334
13877707_0.java,10967,4723,56,4,0.07142857142857142
13499335_0.java,8610,2631,208,4,0.019230769230769232
21658986_0.java,1,1,43,9,0.20930232558139536
4088553_0.java,5736,3227,41,5,0.12195121951219512
252401_0.java,5044,2760,17,4,0.23529411764705882
21792687_0.java,5645,3125,16,4,0.25
9395773_0.java,2085,1090,11,8,0.7272727272727273
17790973_2.java,7051,2780,22,5,0.22727272727272727
23470662_0.java,11851,5180,93,5,0.053763440860215055
24815571_0.java,34,32,86,6,0.06976744186046512
6010831_0.java,73,58,43,6,0.13953488372093023
4662027_1.java,6079,2887,15,4,0.26666666666666666
24212080_0.java,23836,3376,24,4,0.16666666666666666
17374726_0.java,16997,5069,194,4,0.020618556701030927
4960991_0.java,6079,2770,20,4,0.2
18793391_2.java,11042,2623,47,4,0.0851063829787234
23484820_0.java,5644,3124,14,4,0.2857142857142857
24294654_0.java,4,4,111,7,0.06306306306306306
22790331_0.java,5687,2658,14,4,0.2857142857142857
4444677_0.java,1,1,62,6,0.0967741935483871
25161235_3.java,1210,641,10,4,0.4
21790902_0.java,86,66,53,6,0.11320754716981132
10466610_0.java,6453,3125,135,4,0.02962962962962963
12837413_0.java,352,202,32,5,0.15625
20505675_0.java,86,66,53,6,0.11320754716981132
4896878_1.java,6040,2868,72,4,0.05555555555555555
21880926_0.java,2265,1142,91,6,0.06593406593406594
7540810_0.java,6006,3203,163,4,0.024539877300613498
13339136_1.java,6019,3394,24,4,0.16666666666666666
19662452_0.java,2964,843,24,4,0.16666666666666666
24195295_0.java,15422,5219,247,4,0.016194331983805668
21353120_0.java,5813,3301,100,6,0.06
19531648_0.java,1,1,47,7,0.14893617021276595
24414041_0.java,5959,3376,29,4,0.13793103448275862
19819329_0.java,5625,3102,10,4,0.4
10192897_0.java,82,62,82,6,0.07317073170731707
18921519_0.java,4514,1254,102,8,0.0784313725490196
10580471_0.java,5981,2808,8,4,0.5
22202003_0.java,5545,2684,12,5,0.4166666666666667
8346150_4.java,5959,3376,29,4,0.13793103448275862
14634950_0.java,220,97,17,14,0.8235294117647058
15819616_0.java,2285,1197,39,5,0.1282051282051282
18487023_0.java,2953,1058,89,7,0.07865168539325842
16646854_0.java,4528,1237,55,9,0.16363636363636364
20815599_0.java,86,66,27,6,0.2222222222222222
7320482_1.java,738,375,16,6,0.375
7149075_0.java,3307,1933,91,4,0.04395604395604396
23562587_0.java,5959,3376,10,4,0.4
20386902_0.java,611,202,68,5,0.07352941176470588
5555406_0.java,1,1,38,7,0.18421052631578946
23732081_2.java,5981,2808,8,4,0.5
9745584_0.java,4713,2302,19,4,0.21052631578947367
8275524_0.java,5547,2663,29,6,0.20689655172413793
20350903_0.java,11744,3323,16,4,0.25
6793884_0.java,1207,596,18,11,0.6111111111111112
21137264_0.java,7780,3878,42,4,0.09523809523809523
22455693_0.java,5981,2808,29,8,0.27586206896551724
9705529_0.java,3813,1871,19,5,0.2631578947368421
21855982_0.java,82,62,90,6,0.06666666666666667
9753589_1.java,1,1,37,11,0.2972972972972973
10194875_0.java,10629,3261,34,6,0.17647058823529413
12727253_0.java,2172,1160,68,7,0.10294117647058823
11185103_0.java,813,460,31,4,0.12903225806451613
4279481_0.java,4887,2721,31,4,0.12903225806451613
12619764_0.java,7201,3692,58,4,0.06896551724137931
6992259_0.java,7347,3720,110,4,0.03636363636363636
13380339_2.java,5959,3376,83,4,0.04819277108433735
20022515_0.java,2004,1045,75,5,0.06666666666666667
15401755_0.java,3839,1818,55,5,0.09090909090909091
12351197_0.java,4555,2231,28,4,0.14285714285714285
18991762_1.java,5008,2346,69,5,0.07246376811594203
16901597_0.java,5742,3193,190,4,0.021052631578947368
11492697_0.java,5043,2759,59,4,0.06779661016949153
4829713_0.java,4202,2040,65,5,0.07692307692307693
16634396_0.java,809,456,39,5,0.1282051282051282
15456364_0.java,86,66,55,6,0.10909090909090909
18729989_0.java,336,213,120,5,0.041666666666666664
20252274_0.java,14818,4480,138,4,0.028985507246376812
2945025_0.java,4,4,7,4,0.5714285714285714
22897380_1.java,11516,5003,51,4,0.0784313725490196
6160230_0.java,5821,3303,272,6,0.022058823529411766
13151184_0.java,5981,2808,128,4,0.03125
14866415_0.java,86,66,55,6,0.10909090909090909
20252801_2.java,2890,1510,99,7,0.0707070707070707
15135212_0.java,6040,2868,51,5,0.09803921568627451
12486929_0.java,6080,2888,96,4,0.041666666666666664
23797943_8.java,1985,1058,43,7,0.16279069767441862
18555571_0.java,1985,1058,63,6,0.09523809523809523
24661334_0.java,3528,1668,90,4,0.044444444444444446
15959614_0.java,5959,3376,23,4,0.17391304347826086
10839631_0.java,5921,2306,102,5,0.049019607843137254
23075944_1.java,11665,4954,46,5,0.10869565217391304
22732625_0.java,6095,2740,37,5,0.13513513513513514
20084684_1.java,5742,3193,11,4,0.36363636363636365
11277563_0.java,4931,2741,17,4,0.23529411764705882
22472402_1.java,8272,4191,79,4,0.05063291139240506
1005980_0.java,5894,2816,26,4,0.15384615384615385
7016492_2.java,4,2,97,4,0.041237113402061855
11060297_0.java,1,1,53,7,0.1320754716981132
25435982_0.java,1,1,34,8,0.23529411764705882
3133285_1.java,5687,2658,8,4,0.5
24737787_0.java,86,66,51,6,0.11764705882352941
12450914_0.java,1553,631,87,7,0.08045977011494253
6168413_0.java,3,3,34,7,0.20588235294117646
